#Depth	GR	RT	RI	RXO	DEN	SP
81.375	81.872	9.642	6.612	8.266	2.281	-32.993
81.500	82.282	8.692	5.953	8.154	2.253	-32.878
81.625	86.977	7.709	5.270	6.674	2.236	-32.761
81.750	93.664	6.965	4.726	5.324	2.238	-32.658
81.875	99.183	6.326	4.282	5.021	2.244	-32.582
82.000	103.309	5.870	3.976	5.162	2.253	-32.542
82.125	105.946	5.720	3.878	4.998	2.261	-32.544
82.250	105.243	5.930	4.053	4.666	2.264	-32.592
82.375	101.843	6.634	4.556	5.416	2.256	-32.691
82.500	93.795	7.732	5.255	7.232	2.226	-32.823
82.625	86.736	9.077	6.003	8.616	2.188	-32.975
82.750	80.566	10.049	6.541	9.081	2.156	-33.137
82.875	77.010	10.077	6.639	8.834	2.141	-33.299
83.000	84.295	9.065	6.222	8.540	2.146	-33.453
83.125	87.533	8.005	5.615	7.115	2.167	-33.587
83.250	93.959	7.362	5.201	6.414	2.186	-33.704
83.375	97.568	7.163	5.064	6.482	2.199	-33.804
83.500	97.733	7.348	5.170	7.249	2.203	-33.890
83.625	95.721	7.804	5.434	8.317	2.198	-33.965
83.750	92.230	8.388	5.763	8.858	2.185	-34.030
83.875	84.376	8.688	5.976	9.022	2.173	-34.087
84.000	79.512	8.719	6.112	8.439	2.170	-34.135
84.125	78.216	8.708	6.199	7.439	2.177	-34.175
84.250	78.089	8.778	6.297	7.355	2.190	-34.207
84.375	76.903	8.982	6.466	8.657	2.204	-34.231
84.500	74.915	9.313	6.723	9.606	2.204	-34.249
84.625	70.786	9.567	6.880	9.069	2.188	-34.268
84.750	70.311	9.500	6.812	8.645	2.169	-34.296
84.875	74.655	8.998	6.442	7.931	2.168	-34.344
85.000	82.240	8.213	5.884	6.964	2.193	-34.422
85.125	90.760	7.385	5.307	6.067	2.239	-34.541
85.250	98.668	6.707	4.827	5.724	2.289	-34.711
85.375	101.583	6.415	4.594	5.569	2.315	-34.958
85.500	96.788	6.599	4.791	5.838	2.322	-35.277
85.625	90.361	7.345	5.476	6.534	2.325	-35.666
85.750	84.340	8.847	6.698	9.273	2.338	-36.121
85.875	79.837	11.308	8.470	19.892	2.369	-36.637
86.000	78.877	14.839	10.752	49.523	2.429	-37.203
86.125	78.473	18.053	12.775	86.682	2.507	-37.819
86.250	76.273	18.382	13.082	65.336	2.516	-38.437
86.375	73.481	16.295	11.874	48.144	2.443	-39.056
86.500	70.737	13.139	9.990	34.365	2.327	-39.665
86.625	67.851	10.383	8.317	15.122	2.218	-40.250
86.750	63.710	8.974	7.305	10.058	2.145	-40.799
86.875	62.738	8.627	6.986	10.456	2.116	-41.292
87.000	61.035	8.825	7.023	10.598	2.105	-41.729
87.125	61.940	9.175	7.212	10.642	2.102	-42.106
87.250	62.620	9.379	7.382	10.754	2.101	-42.421
87.375	60.659	9.286	7.456	10.932	2.101	-42.670
87.500	58.630	8.958	7.508	10.884	2.100	-42.853
87.625	56.363	8.813	7.522	10.840	2.093	-42.954
87.750	59.152	8.754	7.515	10.990	2.087	-42.989
87.875	62.031	8.737	7.510	10.845	2.084	-42.961
88.000	63.069	8.716	7.515	10.592	2.088	-42.876
88.125	60.769	8.658	7.536	10.552	2.100	-42.736
88.250	52.906	8.556	7.576	10.794	2.111	-42.548
88.375	55.497	8.713	7.603	11.046	2.114	-42.311
88.500	56.225	8.763	7.610	11.135	2.110	-42.040
88.625	59.368	8.771	7.581	11.105	2.104	-41.745
88.750	61.493	8.694	7.482	10.986	2.099	-41.433
88.875	60.449	8.510	7.311	10.760	2.095	-41.112
89.000	61.442	8.308	7.124	10.340	2.091	-40.788
89.125	63.385	8.140	6.988	9.702	2.091	-40.472
89.250	62.133	8.127	6.964	9.256	2.095	-40.169
89.375	61.802	8.240	7.037	9.632	2.102	-39.882
89.500	61.903	8.460	7.189	10.262	2.111	-39.612
89.625	62.119	8.742	7.383	10.507	2.121	-39.360
89.750	65.285	9.002	7.555	10.443	2.131	-39.125
89.875	65.285	9.117	7.629	9.780	2.141	-38.905
90.000	63.953	9.087	7.603	9.139	2.146	-38.693
90.125	62.536	9.023	7.548	9.150	2.147	-38.484
90.250	62.198	8.972	7.500	9.587	2.146	-38.276
90.375	63.674	8.986	7.474	9.990	2.143	-38.066
90.500	66.847	9.155	7.468	10.116	2.143	-37.851
90.625	67.171	9.124	7.470	10.309	2.150	-37.629
90.750	67.494	9.200	7.444	10.255	2.159	-37.397
90.875	65.852	9.186	7.437	10.345	2.165	-37.156
91.000	65.175	9.113	7.467	10.415	2.164	-36.901
91.125	66.576	9.076	7.530	10.260	2.157	-36.630
91.250	64.962	9.099	7.599	9.987	2.146	-36.340
91.375	63.586	9.063	7.597	10.063	2.137	-36.017
91.500	58.412	9.073	7.499	10.367	2.139	-35.661
91.625	55.951	8.888	7.338	10.213	2.141	-35.269
91.750	56.038	8.581	7.137	9.809	2.137	-34.838
91.875	57.805	8.298	6.923	9.555	2.129	-34.366
92.000	63.348	8.080	6.737	9.553	2.118	-33.855
92.125	63.590	7.965	6.694	9.398	2.120	-33.299
92.250	69.498	8.343	7.171	8.890	2.149	-32.715
92.375	68.550	9.151	7.901	8.621	2.208	-32.113
92.500	66.044	10.266	8.617	12.701	2.286	-31.504
92.625	67.544	11.115	8.967	20.939	2.359	-30.900
92.750	67.514	10.481	8.498	23.548	2.397	-30.315
92.875	79.821	8.719	7.254	10.282	2.372	-29.774
93.000	88.327	6.701	5.948	6.771	2.326	-29.285
93.125	94.858	5.498	4.901	6.303	2.294	-28.860
93.250	98.630	4.944	4.244	6.395	2.288	-28.504
93.375	99.692	4.691	3.971	6.368	2.301	-28.224
93.500	101.013	4.884	3.972	6.005	2.317	-28.021
93.625	100.042	4.900	4.026	5.931	2.325	-27.910
93.750	99.070	4.972	4.148	5.769	2.327	-27.872
93.875	96.685	5.130	4.330	5.609	2.325	-27.897
94.000	95.642	5.361	4.559	5.913	2.315	-27.977
94.125	96.716	5.626	4.805	6.614	2.298	-28.105
94.250	94.772	5.875	5.020	6.550	2.281	-28.277
94.375	92.829	5.901	5.078	6.111	2.261	-28.705
94.500	89.152	5.578	4.860	6.080	2.252	-28.975
94.625	89.650	5.485	4.799	5.792	2.247	-29.207
94.750	91.859	5.658	4.923	5.899	2.242	-29.429
94.875	91.218	5.942	5.134	7.028	2.233	-29.631
95.000	85.531	6.230	5.378	8.814	2.219	-29.805
95.125	79.054	6.694	5.924	9.160	2.207	-29.929
95.250	73.912	7.429	6.686	8.404	2.205	-30.004
95.375	72.187	8.466	7.582	9.706	2.235	-30.028
95.500	70.906	9.625	8.525	13.928	2.296	-30.001
95.625	67.523	10.651	9.391	17.896	2.367	-29.927
95.750	63.691	11.304	10.007	13.884	2.411	-29.811
95.875	62.072	10.591	9.702	14.992	2.387	-29.657
96.000	68.194	9.138	8.590	13.827	2.325	-29.485
96.125	74.956	7.491	7.172	10.508	2.274	-29.308
96.250	83.171	6.023	5.858	7.070	2.255	-29.137
96.375	93.799	4.934	4.860	5.226	2.268	-28.983
96.500	103.064	4.222	4.099	4.747	2.293	-28.859
96.625	110.513	4.207	3.806	4.677	2.313	-28.787
96.750	115.024	3.650	3.674	4.860	2.328	-28.771
96.875	117.141	3.403	3.642	5.033	2.342	-28.816
97.000	118.571	3.238	3.598	5.142	2.355	-28.928
97.125	119.787	3.036	3.488	5.130	2.359	-29.110
97.250	118.443	3.511	3.387	4.816	2.351	-29.363
97.375	115.205	3.931	3.317	4.547	2.340	-29.699
97.500	111.966	4.016	3.647	4.698	2.340	-30.101
97.625	109.942	4.528	4.547	4.840	2.358	-30.562
97.750	105.344	5.779	6.087	12.148	2.398	-31.076
97.875	95.475	8.323	8.534	32.138	2.462	-31.635
98.000	82.841	13.335	12.487	61.334	2.542	-32.232
98.125	70.049	20.736	16.492	59.695	2.593	-32.862
98.250	65.139	19.310	15.639	46.917	2.570	-33.505
98.375	66.152	14.264	12.524	27.029	2.480	-34.152
98.500	68.957	9.643	9.284	11.997	2.358	-34.793
98.625	70.483	7.412	7.154	8.495	2.245	-35.419
98.750	71.057	6.569	6.015	8.799	2.177	-36.025
98.875	68.790	6.546	5.701	8.598	2.159	-36.598
99.000	70.265	6.885	5.796	8.439	2.152	-37.141
99.125	70.304	7.225	6.119	8.385	2.144	-37.657
99.250	69.697	7.467	6.470	8.359	2.135	-38.145
99.375	70.076	7.623	6.758	8.288	2.128	-38.606
99.500	70.711	7.739	7.089	8.242	2.128	-39.038
99.625	73.949	7.845	7.200	9.316	2.133	-39.431
99.750	72.910	7.934	7.319	10.219	2.132	-39.783
99.875	67.979	8.013	7.322	10.618	2.126	-40.087
100.000	62.741	8.047	7.293	10.591	2.121	-40.338
100.125	60.087	8.006	7.291	10.407	2.120	-40.528
100.250	59.491	7.901	7.201	10.336	2.119	-40.655
100.375	60.868	7.813	7.169	9.681	2.113	-40.702
100.500	61.108	7.783	7.092	8.396	2.107	-40.686
100.625	62.931	7.761	6.976	8.327	2.107	-40.616
100.750	65.812	7.702	6.808	9.105	2.109	-40.502
100.875	68.956	7.591	6.611	9.607	2.108	-40.353
101.000	73.044	7.453	6.473	8.973	2.101	-40.182
101.125	72.559	7.261	6.373	8.023	2.094	-40.002
101.250	72.742	7.135	6.289	7.596	2.095	-39.826
101.375	72.660	7.130	6.323	7.742	2.099	-39.664
101.500	72.681	7.292	6.486	7.841	2.104	-39.520
101.625	73.496	7.632	6.759	7.733	2.107	-39.399
101.750	75.304	8.112	7.138	8.410	2.109	-39.302
101.875	72.065	8.512	7.437	9.395	2.116	-39.237
102.000	71.235	8.610	7.437	9.622	2.126	-39.198
102.125	69.492	8.378	7.212	9.187	2.134	-39.185
102.250	68.281	7.974	6.794	8.459	2.136	-39.199
102.375	69.002	7.553	6.284	7.759	2.134	-39.243
102.500	70.059	7.129	5.901	7.134	2.134	-39.321
102.625	74.269	6.816	5.577	7.034	2.140	-39.449
102.750	78.747	6.693	5.530	6.989	2.147	-39.626
102.875	78.209	6.838	5.738	7.301	2.151	-39.854
103.000	75.613	7.255	6.175	8.245	2.147	-40.132
103.125	73.034	7.834	6.746	9.836	2.138	-40.456
103.250	66.317	8.343	7.267	11.608	2.129	-40.819
103.375	68.584	8.696	7.605	11.197	2.123	-41.209
103.500	65.764	8.897	7.803	10.497	2.115	-41.602
103.625	64.821	9.053	7.913	10.641	2.110	-41.979
103.750	65.665	9.190	8.010	11.335	2.110	-42.324
103.875	66.647	9.306	8.142	11.963	2.116	-42.624
104.000	67.960	9.397	8.294	12.326	2.130	-42.867
104.125	69.903	9.410	8.371	12.495	2.145	-43.029
104.250	70.039	9.268	8.391	12.647	2.154	-43.121
104.375	69.745	9.273	8.358	12.886	2.153	-43.147
104.500	69.006	9.388	8.375	12.897	2.144	-43.111
104.625	68.060	9.523	8.433	12.592	2.130	-43.021
104.750	68.323	9.694	8.293	12.501	2.116	-42.886
104.875	69.295	9.380	8.025	12.797	2.109	-42.714
105.000	68.123	8.831	7.518	12.837	2.113	-42.524
105.125	70.820	8.291	7.084	12.441	2.130	-42.327
105.250	73.592	7.868	6.783	11.592	2.155	-42.131
105.375	72.933	7.648	6.624	10.742	2.174	-41.944
105.500	71.793	7.747	6.680	10.896	2.173	-41.768
105.625	64.669	8.099	6.853	10.724	2.145	-41.607
105.750	62.568	8.468	7.073	10.384	2.111	-41.457
105.875	63.192	8.649	7.202	10.561	2.085	-41.312
106.000	62.527	8.634	7.228	10.697	2.069	-41.167
106.125	59.503	8.355	7.184	10.364	2.059	-41.021
106.250	58.828	7.575	7.098	10.111	2.052	-40.869
106.375	57.209	7.578	7.076	10.245	2.060	-40.705
106.500	58.404	7.596	7.059	10.405	2.081	-40.526
106.625	58.864	7.986	7.013	10.337	2.106	-40.327
106.750	57.848	8.213	6.863	10.098	2.126	-40.106
106.875	56.550	7.886	6.586	9.909	2.137	-39.855
107.000	57.416	7.411	6.271	10.011	2.145	-39.569
107.125	57.416	7.105	5.955	8.793	2.159	-39.240
107.250	61.974	6.928	5.766	8.160	2.170	-38.881
107.375	64.480	6.985	5.736	8.664	2.172	-38.502
107.500	66.421	7.235	5.832	9.189	2.165	-38.113
107.625	68.894	7.481	6.013	9.108	2.154	-37.726
107.750	67.732	7.408	6.265	9.598	2.145	-37.352
107.875	68.380	7.487	6.383	9.827	2.135	-36.999
108.000	67.418	7.475	6.522	9.847	2.124	-36.659
108.125	66.784	8.215	6.592	9.824	2.114	-36.320
108.250	65.536	8.835	6.593	9.820	2.109	-35.969
108.375	63.536	8.685	6.546	9.852	2.109	-35.590
108.500	63.486	8.516	6.450	9.930	2.113	-35.163
108.625	61.705	7.780	6.460	10.001	2.114	-34.686
108.750	62.405	7.761	6.490	10.061	2.110	-34.143
108.875	61.432	7.899	6.540	10.012	2.101	-33.542
109.000	61.385	7.943	6.517	9.956	2.098	-32.892
109.125	64.466	7.773	6.346	9.787	2.110	-32.207
109.250	68.227	7.294	6.033	8.953	2.148	-31.503
109.375	75.999	5.850	5.454	7.318	2.211	-30.806
109.500	85.851	4.876	4.806	5.493	2.270	-30.143
109.625	95.777	3.900	4.185	4.575	2.311	-29.535
109.750	104.382	3.483	3.763	4.335	2.328	-28.999
109.875	110.784	3.727	3.630	4.281	2.326	-28.550
110.000	114.628	3.448	3.691	4.314	2.326	-28.201
110.125	114.304	3.782	3.815	4.360	2.363	-27.982
110.250	113.041	3.289	3.733	4.305	2.384	-27.874
110.375	109.241	3.313	3.557	4.275	2.391	-27.869
110.500	106.838	3.490	3.351	4.280	2.385	-27.961
110.625	108.022	3.433	3.224	4.286	2.373	-28.140
110.750	108.761	3.724	3.376	4.270	2.369	-28.397
110.875	107.142	3.992	4.104	4.581	2.393	-28.735
111.000	103.241	5.400	5.704	6.201	2.452	-29.130
111.125	95.914	8.248	8.385	16.876	2.531	-29.571
111.250	88.098	13.667	12.970	33.495	2.609	-30.050
111.375	81.685	22.809	19.830	47.004	2.662	-30.560
111.500	74.540	35.638	27.818	46.612	2.661	-31.093
111.625	72.111	31.513	23.357	45.162	2.586	-31.638
111.750	71.160	21.753	17.078	35.613	2.460	-32.179
111.875	69.901	14.013	12.197	22.483	2.330	-32.706
112.000	68.907	9.609	9.098	12.523	2.226	-33.207
112.125	68.485	7.641	7.285	9.206	2.161	-33.673
112.250	67.324	7.320	6.509	9.034	2.130	-34.093
112.375	70.562	6.834	6.316	9.044	2.123	-34.450
112.500	73.263	6.562	6.412	9.092	2.127	-34.749
112.625	73.203	6.607	6.599	8.796	2.139	-34.997
112.750	72.732	6.813	6.770	8.358	2.153	-35.196
112.875	73.543	7.123	6.906	8.067	2.161	-35.356
113.000	73.649	7.761	7.078	8.002	2.160	-35.484
113.125	77.211	7.868	7.107	8.321	2.147	-35.588
113.250	74.525	7.985	7.161	8.553	2.137	-35.681
113.375	73.057	8.238	7.184	8.577	2.135	-35.770
113.500	73.997	8.269	7.194	8.536	2.138	-35.857
113.625	75.755	8.008	7.209	8.567	2.143	-35.947
113.750	75.894	8.095	7.199	8.626	2.150	-36.038
113.875	70.065	8.159	7.069	8.753	2.151	-36.133
114.000	69.947	8.176	6.969	8.650	2.146	-36.229
114.125	70.643	8.150	6.844	8.581	2.141	-36.326
114.250	71.198	8.089	6.757	8.472	2.136	-36.422
114.375	70.877	8.126	6.743	8.298	2.132	-36.517
114.500	67.349	8.521	6.727	8.306	2.125	-36.611
114.625	64.920	7.460	6.771	8.509	2.121	-36.700
114.750	64.777	7.578	6.844	8.607	2.121	-36.781
114.875	63.263	7.207	6.883	8.774	2.126	-36.850
115.000	61.091	7.241	6.873	9.158	2.130	-36.903
115.125	60.218	8.008	6.808	9.627	2.132	-36.933
115.250	61.718	7.548	6.673	9.645	2.127	-36.934
115.375	59.452	7.300	6.600	9.413	2.120	-36.891
115.500	59.000	7.650	6.609	9.342	2.115	-36.801
115.625	56.315	8.031	6.684	9.329	2.113	-36.661
115.750	54.895	8.222	6.796	9.537	2.118	-36.466
115.875	56.807	8.280	6.908	10.042	2.129	-36.215
116.000	57.615	8.486	6.997	10.616	2.140	-35.908
116.125	60.934	8.287	7.136	10.780	2.139	-35.539
116.250	60.958	8.777	7.137	10.514	2.133	-35.126
116.375	60.923	8.459	6.897	10.192	2.130	-34.684
116.500	61.491	7.577	6.377	9.849	2.135	-34.228
116.625	62.999	6.706	5.652	9.160	2.153	-33.774
116.750	66.611	5.903	4.946	7.485	2.182	-33.340
116.875	71.793	5.217	4.389	5.872	2.214	-32.961
117.000	75.898	4.990	4.094	5.311	2.233	-32.649
117.125	81.010	4.831	4.048	5.096	2.235	-32.416
117.250	84.745	4.967	4.226	5.465	2.220	-32.266
117.375	85.679	5.534	4.587	6.551	2.196	-32.202
117.500	86.383	6.179	5.063	7.762	2.174	-32.219
117.625	83.792	6.879	5.509	8.010	2.173	-32.319
117.750	82.547	7.113	5.906	8.638	2.187	-32.469
117.875	78.202	7.251	6.205	9.491	2.198	-32.651
118.000	73.424	7.406	6.420	9.812	2.201	-32.849
118.125	70.559	7.572	6.571	9.595	2.201	-33.050
118.250	67.494	7.686	6.660	10.259	2.200	-33.244
118.375	69.760	7.650	6.628	9.775	2.210	-33.420
118.500	74.047	7.390	6.415	9.349	2.228	-33.579
118.625	78.334	7.371	6.213	9.350	2.251	-33.725
118.750	81.473	7.671	6.040	8.943	2.265	-33.860
118.875	82.741	8.122	5.927	7.994	2.260	-33.990
119.000	81.816	8.390	6.012	8.154	2.235	-34.117
119.125	82.302	8.016	6.231	9.862	2.200	-34.242
119.250	80.498	7.764	6.546	10.484	2.177	-34.366
119.375	75.367	7.857	6.904	10.818	2.169	-34.483
119.500	69.405	8.346	7.200	11.034	2.169	-34.588
119.625	64.622	8.913	7.386	11.158	2.168	-34.675
119.750	60.231	8.837	7.531	11.311	2.164	-34.737
119.875	60.150	8.922	7.580	11.318	2.159	-34.760
120.000	62.830	8.625	7.587	10.991	2.153	-34.745
120.125	65.711	8.549	7.598	10.713	2.148	-34.626
120.250	66.808	8.764	7.576	10.760	2.145	-34.467
120.375	66.025	9.191	7.494	11.039	2.146	-34.329
120.500	65.732	9.773	7.390	10.956	2.151	-34.180
120.625	61.522	9.331	7.207	10.630	2.159	-34.035
120.750	62.164	8.922	7.019	10.241	2.162	-33.904
120.875	63.885	8.215	6.848	10.131	2.165	-33.796
121.000	65.666	7.753	6.828	10.374	2.169	-33.715
121.125	67.786	7.972	7.163	10.688	2.178	-33.667
121.250	70.867	8.612	8.080	10.579	2.197	-33.655
121.375	69.248	9.443	9.459	14.718	2.236	-33.684
121.500	68.303	11.362	10.940	29.107	2.291	-33.749
121.625	65.547	12.448	11.803	32.231	2.343	-33.845
121.750	63.377	12.663	11.628	23.766	2.368	-33.968
121.875	64.192	12.004	10.429	12.880	2.348	-34.113
122.000	67.410	9.610	8.759	10.712	2.282	-34.275
122.125	70.000	7.782	7.508	10.470	2.210	-34.448
122.250	71.445	7.295	6.906	9.933	2.173	-34.623
122.375	70.508	7.277	6.767	9.305	2.165	-34.794
122.500	67.446	7.531	6.836	8.841	2.170	-34.958
122.625	64.744	7.741	6.938	8.725	2.170	-35.111
122.750	66.945	7.164	7.070	8.965	2.158	-35.251
122.875	67.187	7.484	7.107	9.107	2.138	-35.374
123.000	69.993	7.649	7.134	9.016	2.122	-35.484
123.125	67.726	8.112	7.126	8.968	2.118	-35.583
123.250	64.044	8.259	7.143	9.133	2.126	-35.669
123.375	62.503	7.873	7.215	9.473	2.140	-35.745
123.500	60.244	7.944	7.272	9.671	2.153	-35.808
123.625	60.568	8.882	7.347	9.352	2.155	-35.856
123.750	63.860	9.561	7.315	9.300	2.144	-35.889
123.875	67.131	10.129	7.306	9.259	2.131	-35.909
124.000	69.905	10.064	7.263	9.315	2.121	-35.914
124.125	71.136	9.346	7.121	9.515	2.119	-35.905
124.250	67.938	9.032	6.897	9.618	2.126	-35.885
124.375	65.914	8.244	6.645	8.363	2.137	-35.852
124.500	67.196	7.832	6.520	6.859	2.141	-35.811
124.625	67.908	7.668	6.509	7.073	2.140	-35.763
124.750	69.066	7.706	6.587	8.237	2.133	-35.710
124.875	70.339	8.021	6.760	9.106	2.124	-35.652
125.000	67.131	8.804	7.083	9.318	2.119	-35.589
125.125	67.131	9.070	7.526	9.152	2.117	-35.516
125.250	64.161	9.904	7.853	9.477	2.136	-35.435
125.375	63.934	9.776	7.978	9.783	2.171	-35.343
125.500	65.704	9.159	7.866	9.526	2.207	-35.240
125.625	67.509	8.762	7.534	8.700	2.225	-35.126
125.750	68.997	8.520	7.051	8.134	2.201	-35.003
125.875	66.730	8.252	6.548	8.004	2.153	-34.872
126.000	66.759	7.681	6.116	8.294	2.122	-34.740
126.125	66.731	7.414	5.796	8.214	2.117	-34.611
126.250	69.359	7.165	5.528	7.500	2.130	-34.491
126.375	74.718	6.743	5.299	6.495	2.151	-34.382
126.500	76.437	6.589	5.222	6.184	2.173	-34.287
126.625	78.704	6.642	5.368	7.267	2.185	-34.210
126.750	75.299	6.996	5.703	8.204	2.174	-34.142
126.875	71.021	7.461	6.083	8.879	2.147	-34.076
127.000	67.982	7.617	6.399	9.381	2.116	-34.002
127.125	66.742	7.397	6.588	9.726	2.094	-33.910
127.250	66.792	7.382	6.652	9.731	2.092	-33.786
127.375	68.250	7.223	6.669	9.857	2.103	-33.608
127.500	67.140	7.410	6.788	9.793	2.121	-33.370
127.625	68.808	7.586	6.930	9.701	2.136	-33.069
127.750	72.335	7.768	7.034	9.781	2.145	-32.705
127.875	75.759	8.003	7.081	10.134	2.145	-32.277
128.000	78.741	8.196	7.111	10.648	2.141	-31.791
128.125	74.531	8.481	7.023	10.188	2.134	-31.248
128.250	73.294	8.196	6.711	9.239	2.141	-30.671
128.375	72.440	7.632	6.210	8.290	2.164	-30.078
128.500	75.411	6.867	5.644	7.084	2.200	-29.484
128.625	83.127	6.034	5.117	5.742	2.240	-28.907
128.750	89.674	5.443	4.649	5.284	2.274	-28.362
128.875	98.175	5.159	4.368	5.108	2.288	-27.882
129.000	100.120	5.095	4.244	5.201	2.287	-27.231
129.125	98.300	5.217	4.325	5.327	2.285	-26.861
129.250	98.266	5.424	4.520	5.379	2.283	-26.716
129.375	101.501	5.632	4.712	5.335	2.281	-26.646
129.500	101.825	5.827	4.840	5.257	2.273	-26.645
129.625	102.149	5.949	4.951	5.551	2.264	-26.707
129.750	97.943	5.931	4.933	6.061	2.252	-26.810
129.875	95.053	5.745	4.870	6.257	2.240	-26.939
130.000	95.125	5.510	4.790	6.006	2.232	-27.086
130.125	97.316	5.386	4.768	5.587	2.230	-27.242
130.250	99.088	5.497	4.967	5.779	2.230	-27.400
130.375	96.173	6.006	5.342	9.628	2.231	-27.553
130.500	92.109	6.722	5.915	13.035	2.225	-27.698
130.625	87.612	7.376	6.468	12.355	2.212	-27.833
130.750	85.288	7.661	6.823	9.952	2.190	-27.959
130.875	85.650	7.425	6.839	8.543	2.162	-28.077
131.000	85.121	6.801	6.446	7.940	2.137	-28.190
131.125	85.607	6.228	5.902	7.141	2.140	-28.310
131.250	88.122	5.852	5.515	6.179	2.164	-28.447
131.375	88.155	5.653	5.316	5.794	2.201	-28.613
131.500	85.971	5.544	5.240	5.899	2.238	-28.818
131.625	82.904	5.474	5.228	6.169	2.265	-29.071
131.750	79.689	5.506	5.298	6.372	2.279	-29.381
131.875	85.842	5.955	5.765	6.287	2.281	-29.765
132.000	92.536	7.004	6.973	7.325	2.293	-30.211
132.125	92.542	9.162	9.189	11.397	2.329	-30.708
132.250	87.809	12.900	12.673	21.530	2.397	-31.247
132.375	81.406	17.764	17.032	35.967	2.490	-31.815
132.500	73.414	21.746	20.721	44.994	2.586	-32.396
132.625	72.523	18.085	17.388	35.322	2.610	-32.970
132.750	68.857	13.079	13.086	18.747	2.543	-33.517
132.875	65.471	9.350	9.636	10.171	2.412	-34.024
133.000	63.404	7.264	7.423	8.099	2.269	-34.484
133.125	63.197	6.370	6.302	7.711	2.162	-34.888
133.250	65.464	6.170	6.059	7.954	2.116	-35.236
133.375	67.731	6.600	6.332	8.219	2.114	-35.518
133.500	70.540	7.147	6.742	8.405	2.123	-35.751
133.625	72.218	7.552	7.056	8.583	2.131	-35.947
133.750	72.766	7.531	7.111	8.807	2.131	-36.116
133.875	72.708	7.108	6.931	9.126	2.124	-36.267
134.000	72.450	6.794	6.807	9.538	2.125	-36.410
134.125	71.803	7.121	7.490	9.248	2.190	-36.557
134.250	71.968	8.301	8.753	8.726	2.295	-36.715
134.375	72.601	10.301	10.349	16.503	2.382	-36.885
134.500	73.092	12.384	11.715	23.463	2.415	-37.067
134.625	73.384	13.275	12.116	21.020	2.378	-37.258
134.750	74.165	11.504	10.842	11.749	2.282	-37.453
134.875	69.955	9.023	8.732	9.670	2.206	-37.639
135.000	66.220	7.591	7.146	8.953	2.167	-37.804
135.125	63.659	6.988	6.350	8.711	2.146	-37.938
135.250	62.777	6.999	6.236	8.976	2.132	-38.033
135.375	63.915	7.332	6.487	9.803	2.118	-38.082
135.500	67.094	7.620	6.696	10.798	2.105	-38.081
135.625	68.713	7.699	6.805	10.810	2.098	-38.022
135.750	73.178	7.678	6.839	10.008	2.100	-37.917
135.875	75.722	7.601	6.796	9.384	2.108	-37.775
136.000	75.794	7.512	6.717	9.222	2.118	-37.605
136.125	74.115	7.428	6.616	9.534	2.127	-37.414
136.250	71.302	7.326	6.446	10.226	2.128	-37.211
136.375	71.140	7.225	6.302	10.140	2.125	-37.003
136.500	72.741	7.129	6.174	9.500	2.121	-36.799
136.625	73.033	7.082	6.104	9.133	2.120	-36.603
136.750	72.527	7.096	6.079	9.212	2.122	-36.418
136.875	72.895	7.164	6.077	9.573	2.127	-36.247
137.000	75.525	7.263	6.094	9.880	2.130	-36.091
137.125	79.168	7.366	6.132	9.811	2.127	-35.954
137.250	81.659	7.457	6.253	9.469	2.125	-35.837
137.375	81.655	7.554	6.383	9.570	2.123	-35.739
137.500	81.032	7.660	6.510	10.014	2.120	-35.659
137.625	80.968	7.771	6.612	10.447	2.118	-35.598
137.750	79.784	7.877	6.622	10.593	2.121	-35.554
137.875	75.250	7.936	6.673	11.009	2.130	-35.529
138.000	71.801	7.969	6.706	10.948	2.135	-35.516
138.125	69.234	7.983	6.767	10.547	2.134	-35.512
138.250	69.742	7.993	6.826	10.355	2.130	-35.513
138.375	72.689	8.010	6.873	10.577	2.125	-35.517
138.500	72.402	8.036	6.958	10.675	2.124	-35.520
138.625	73.049	8.097	7.065	10.485	2.121	-35.520
138.750	70.915	8.218	7.205	10.339	2.115	-35.518
138.875	69.535	8.433	7.375	10.179	2.113	-35.514
139.000	69.738	8.727	7.585	9.905	2.118	-35.509
139.125	71.034	9.061	7.816	9.617	2.127	-35.505
139.250	72.255	9.388	8.001	9.666	2.137	-35.505
139.375	71.607	9.419	7.989	9.185	2.134	-35.512
139.500	71.231	9.196	7.794	8.796	2.125	-35.526
139.625	71.992	8.863	7.544	8.759	2.115	-35.547
139.750	74.895	8.538	7.326	8.944	2.107	-35.574
139.875	78.980	8.293	7.185	9.291	2.105	-35.604
140.000	80.410	8.136	7.114	9.999	2.113	-35.638
140.125	77.091	8.024	7.088	10.029	2.126	-35.671
140.250	75.536	7.865	7.023	9.839	2.136	-35.702
140.375	73.857	7.708	6.929	9.604	2.140	-35.730
140.500	74.044	7.589	6.843	9.520	2.144	-35.756
140.625	76.166	7.533	6.793	9.610	2.151	-35.781
140.750	75.802	7.563	6.777	9.630	2.162	-35.806
140.875	76.450	7.617	6.841	9.424	2.169	-35.834
141.000	76.283	7.721	6.991	9.159	2.163	-35.868
141.125	74.511	7.956	7.224	9.085	2.153	-35.909
141.250	72.773	8.347	7.569	12.500	2.143	-35.958
141.375	71.738	8.864	7.995	22.197	2.138	-36.014
