#Depth	DEN	GR	RT	RI	RXO	SP
115.750	2.346	119.664	5.721	4.749	5.166	-2.840
115.875	2.324	116.290	5.851	4.861	5.345	-2.975
116.000	2.312	112.440	5.984	4.982	5.672	-3.116
116.125	2.312	111.092	6.070	5.076	6.087	-3.241
116.250	2.319	110.683	6.036	5.080	6.331	-3.352
116.375	2.326	109.908	5.875	4.980	6.218	-3.485
116.500	2.332	110.618	5.616	4.787	5.707	-3.604
116.625	2.338	112.957	5.327	4.545	5.100	-3.772
116.750	2.345	114.485	5.102	4.323	4.770	-3.986
116.875	2.350	114.737	4.984	4.166	4.606	-4.160
117.000	2.353	114.181	4.972	4.088	4.602	-4.393
117.125	2.355	114.117	5.038	4.078	4.680	-4.578
117.250	2.362	117.089	5.134	4.114	4.777	-4.788
117.375	2.370	121.406	5.215	4.155	4.801	-5.008
117.500	2.375	122.533	5.258	4.179	4.791	-5.159
117.625	2.376	118.900	5.260	4.176	4.772	-5.341
117.750	2.374	115.743	5.232	4.144	4.747	-5.489
117.875	2.367	115.182	5.203	4.100	4.725	-5.667
118.000	2.354	114.539	5.192	4.060	4.712	-5.878
118.125	2.336	114.068	5.219	4.043	4.715	-6.103
118.250	2.312	115.604	5.336	4.088	4.762	-6.392
118.375	2.285	117.248	5.602	4.233	4.905	-6.735
118.500	2.265	115.064	6.109	4.540	5.195	-7.207
118.625	2.268	107.500	6.944	5.077	5.687	-7.788
118.750	2.309	98.466	8.168	5.928	6.479	-8.437
118.875	2.359	90.557	9.572	6.989	7.486	-9.180
119.000	2.385	84.718	10.874	8.091	8.544	-10.005
119.125	2.371	81.455	11.734	8.977	9.351	-10.901
119.250	2.320	80.861	11.756	9.280	9.340	-11.829
119.375	2.256	81.857	11.078	8.986	8.522	-12.659
119.500	2.200	82.391	10.002	8.259	8.140	-13.310
119.625	2.174	82.650	8.920	7.395	8.137	-13.788
119.750	2.181	83.606	8.177	6.689	8.163	-14.099
119.875	2.198	84.910	7.787	6.225	8.050	-14.294
120.000	2.212	84.624	7.667	5.988	7.852	-14.334
120.125	2.218	82.517	7.698	5.917	7.717	-14.282
120.250	2.213	82.995	7.772	5.952	7.705	-14.133
120.375	2.201	87.082	7.826	6.022	7.743	-13.928
120.500	2.184	90.438	7.850	6.100	7.784	-13.806
120.625	2.163	89.220	7.860	6.177	7.791	-13.672
120.750	2.140	87.143	7.878	6.256	7.839	-13.536
120.875	2.119	87.619	7.919	6.340	8.068	-13.370
121.000	2.102	88.452	7.984	6.432	8.368	-13.116
121.125	2.093	87.990	8.064	6.529	8.651	-12.817
121.250	2.100	86.485	8.147	6.631	8.738	-12.387
121.375	2.122	85.189	8.214	6.732	8.666	-11.859
121.500	2.153	83.603	8.240	6.817	8.527	-11.221
121.625	2.191	82.131	8.195	6.857	8.600	-10.449
121.750	2.229	82.728	8.038	6.815	8.838	-9.616
121.875	2.259	84.411	7.801	6.698	8.942	-8.795
122.000	2.267	86.348	7.531	6.536	8.691	-8.057
122.125	2.252	87.195	7.294	6.378	8.017	-7.440
122.250	2.224	85.578	7.162	6.281	7.388	-7.010
122.375	2.202	82.925	7.133	6.260	7.568	-6.732
122.500	2.193	80.312	7.182	6.300	7.919	-6.573
122.625	2.197	77.708	7.280	6.379	7.873	-6.512
122.750	2.207	75.612	7.418	6.476	7.748	-6.515
122.875	2.223	75.083	7.600	6.587	7.699	-6.461
123.000	2.248	74.569	7.838	6.724	7.828	-6.319
123.125	2.292	72.495	8.114	6.891	8.099	-6.097
123.250	2.360	69.993	8.367	7.063	8.569	-5.734
123.375	2.428	68.499	8.570	7.211	9.075	-5.392
123.500	2.464	67.527	8.810	7.369	9.509	-5.028
123.625	2.469	66.839	9.361	7.656	9.812	-4.675
123.750	2.489	66.960	10.650	8.372	10.489	-4.390
123.875	2.544	66.076	12.930	9.738	11.871	-4.117
124.000	2.609	63.553	16.341	11.953	15.405	-3.926
124.125	2.651	59.961	20.467	15.058	20.929	-3.784
124.250	2.663	56.161	24.847	18.850	26.799	-3.676
124.375	2.662	53.493	28.616	22.573	30.073	-3.564
124.500	2.654	52.552	31.060	25.506	32.150	-3.476
124.625	2.638	52.922	31.841	27.112	32.972	-3.381
124.750	2.615	53.039	31.031	27.157	31.034	-3.322
124.875	2.589	52.429	29.547	26.346	27.890	-3.336
125.000	2.565	51.093	27.907	25.142	26.432	-3.349
125.125	2.549	50.107	26.429	23.877	25.807	-3.381
125.250	2.547	51.808	25.411	22.857	24.521	-3.452
125.375	2.558	54.193	24.932	22.241	22.852	-3.485
125.500	2.575	55.719	25.012	22.105	22.078	-3.546
125.625	2.593	56.516	25.549	22.423	22.255	-3.656
125.750	2.596	57.392	26.302	23.074	22.953	-3.711
125.875	2.578	57.057	26.883	23.737	23.328	-3.836
126.000	2.544	54.668	27.024	24.153	23.685	-3.975
126.125	2.511	52.072	26.623	24.154	24.107	-4.041
126.250	2.499	50.960	25.764	23.704	23.572	-4.123
126.375	2.514	51.122	24.822	23.068	22.268	-4.187
126.500	2.543	52.631	24.026	22.444	20.960	-4.228
126.625	2.566	54.806	23.477	21.954	20.036	-4.248
126.750	2.570	56.716	23.164	21.635	19.842	-4.230
126.875	2.569	57.965	22.909	21.378	19.622	-4.138
127.000	2.575	58.696	22.573	21.073	18.704	-3.983
127.125	2.586	58.526	22.066	20.634	17.049	-3.809
127.250	2.601	57.156	21.365	20.017	15.190	-3.580
127.375	2.613	55.749	20.610	19.325	13.551	-3.305
127.500	2.619	55.501	19.958	18.690	12.471	-2.994
127.625	2.616	56.855	19.554	18.251	12.312	-2.679
127.750	2.607	57.594	19.545	18.165	12.820	-2.325
127.875	2.594	56.452	19.866	18.410	13.608	-1.974
128.000	2.580	54.555	20.436	18.937	14.455	-1.665
128.125	2.569	54.326	21.120	19.643	15.349	-1.392
128.250	2.562	54.801	21.726	20.362	16.105	-1.187
128.375	2.563	52.859	22.122	20.927	16.594	-1.041
128.500	2.571	50.182	22.248	21.245	17.021	-0.940
128.625	2.583	48.815	22.112	21.288	17.263	-0.854
128.750	2.586	49.395	21.753	21.060	16.722	-0.851
128.875	2.578	50.980	21.298	20.682	15.944	-0.912
129.000	2.567	52.700	20.826	20.232	15.412	-1.015
129.125	2.560	53.321	20.404	19.786	15.015	-1.141
129.250	2.554	52.241	20.112	19.433	14.650	-1.276
129.375	2.541	51.977	19.971	19.218	14.472	-1.447
129.500	2.525	53.027	19.998	19.173	14.817	-1.654
129.625	2.511	54.704	20.197	19.313	15.841	-1.886
129.750	2.500	56.277	20.588	19.665	17.236	-2.171
129.875	2.487	56.449	21.117	20.177	18.535	-2.414
130.000	2.470	54.747	21.744	20.812	19.629	-2.643
130.125	2.451	53.089	22.414	21.517	20.474	-2.863
130.250	2.427	52.415	23.063	22.231	21.080	-2.992
130.375	2.406	51.514	23.656	22.903	21.921	-3.149
130.500	2.391	51.373	24.186	23.517	22.742	-3.242
130.625	2.387	53.068	24.657	24.074	22.863	-3.320
130.750	2.407	55.316	25.036	24.549	22.235	-3.403
130.875	2.450	56.313	25.281	24.908	21.408	-3.409
131.000	2.501	57.076	25.335	25.095	20.879	-3.406
131.125	2.535	59.121	25.165	25.061	20.918	-3.387
131.250	2.540	61.213	24.769	24.768	20.911	-3.351
131.375	2.525	61.983	24.281	24.326	20.204	-3.314
131.500	2.495	61.144	23.815	23.841	19.526	-3.264
131.625	2.459	59.831	23.462	23.417	19.780	-3.223
131.750	2.423	59.116	23.293	23.153	20.693	-3.203
131.875	2.393	58.914	23.265	23.048	21.704	-3.210
132.000	2.366	59.009	23.316	23.058	22.822	-3.273
132.125	2.334	58.792	23.365	23.102	23.763	-3.394
132.250	2.300	58.542	23.329	23.084	23.524	-3.566
132.375	2.272	59.094	23.191	22.967	23.183	-3.766
132.500	2.261	59.883	22.977	22.763	22.659	-3.998
132.625	2.273	59.454	22.749	22.524	21.751	-4.254
132.750	2.308	57.801	22.579	22.324	20.701	-4.454
132.875	2.343	56.589	22.471	22.182	20.687	-4.642
133.000	2.357	57.098	22.373	22.064	21.246	-4.807
133.125	2.352	59.600	22.213	21.906	22.412	-4.864
133.250	2.347	61.922	21.922	21.629	22.973	-4.909
133.375	2.352	62.222	21.548	21.252	22.287	-4.883
133.500	2.362	61.740	21.174	20.842	20.523	-4.834
133.625	2.367	62.629	20.890	20.485	19.390	-4.779
133.750	2.370	62.550	20.771	20.272	19.340	-4.655
133.875	2.379	59.703	20.777	20.197	19.711	-4.553
134.000	2.393	56.381	20.848	20.219	20.050	-4.405
134.125	2.406	56.335	20.910	20.274	19.754	-4.248
134.250	2.404	59.134	20.891	20.283	18.915	-4.124
134.375	2.383	60.272	20.770	20.198	18.596	-3.958
134.500	2.353	58.732	20.541	19.995	18.813	-3.792
134.625	2.330	57.071	20.211	19.669	19.013	-3.632
134.750	2.326	56.657	19.801	19.230	18.897	-3.491
134.875	2.340	56.606	19.371	18.746	18.521	-3.412
135.000	2.370	57.029	18.980	18.279	17.642	-3.365
135.125	2.405	57.726	18.685	17.890	16.721	-3.363
135.250	2.422	56.927	18.525	17.633	16.130	-3.424
135.375	2.403	55.449	18.450	17.471	15.941	-3.558
135.500	2.349	54.733	18.402	17.361	16.047	-3.702
135.625	2.292	54.293	18.336	17.258	16.309	-3.864
135.750	2.277	51.798	18.226	17.132	16.036	-4.047
135.875	2.303	48.297	18.089	16.987	15.360	-4.202
136.000	2.345	45.925	17.938	16.830	14.775	-4.376
136.125	2.372	46.068	17.760	16.652	14.460	-4.553
136.250	2.379	49.178	17.510	16.413	14.389	-4.695
136.375	2.389	51.836	17.180	16.095	14.249	-4.803
136.500	2.409	52.287	16.790	15.707	13.899	-4.944
136.625	2.428	51.615	16.387	15.286	13.480	-5.048
136.750	2.430	51.414	16.035	14.891	13.270	-5.144
136.875	2.423	50.413	15.738	14.548	13.233	-5.273
137.000	2.424	48.758	15.459	14.239	13.425	-5.353
137.125	2.440	48.944	15.143	13.922	13.522	-5.426
137.250	2.462	51.825	14.753	13.553	13.186	-5.464
137.375	2.483	55.118	14.331	13.148	12.382	-5.472
137.500	2.501	58.579	13.933	12.744	11.615	-5.461
137.625	2.511	61.995	13.605	12.378	11.388	-5.420
137.750	2.503	62.646	13.374	12.080	11.650	-5.421
137.875	2.478	61.583	13.209	11.836	11.984	-5.374
138.000	2.445	61.641	13.097	11.638	12.005	-5.341
138.125	2.413	62.988	13.046	11.490	11.528	-5.353
138.250	2.386	62.887	13.101	11.429	10.788	-5.380
138.375	2.374	60.904	13.277	11.473	10.660	-5.533
138.500	2.380	59.160	13.587	11.648	11.091	-5.713
138.625	2.400	61.069	14.021	11.961	11.788	-5.988
138.750	2.422	68.481	14.559	12.409	12.895	-6.267
138.875	2.436	76.758	15.142	12.928	14.493	-6.564
139.000	2.439	81.807	15.730	13.473	16.277	-6.885
139.125	2.430	83.095	16.265	13.992	17.441	-7.196
139.250	2.413	83.972	16.572	14.357	17.781	-7.484
139.375	2.392	86.100	16.462	14.408	17.097	-7.706
139.500	2.369	88.250	15.745	13.966	16.319	-7.881
139.625	2.349	88.379	14.354	12.923	15.708	-7.977
139.750	2.340	88.205	12.390	11.302	14.555	-8.055
139.875	2.335	91.821	10.336	9.508	12.059	-8.078
140.000	2.325	98.887	8.557	7.868	8.780	-8.137
140.125	2.304	106.030	7.273	6.597	6.273	-8.166
140.250	2.276	108.813	6.600	5.828	5.506	-8.194
140.375	2.249	107.737	6.332	5.431	5.321	-8.173
140.500	2.228	105.521	6.324	5.309	5.356	-8.119
140.625	2.211	103.762	6.437	5.358	5.493	-8.026
140.750	2.192	102.588	6.557	5.480	5.669	-7.904
140.875	2.173	101.617	6.615	5.583	5.811	-7.822
141.000	2.165	100.527	6.596	5.630	5.850	-7.689
141.125	2.182	98.884	6.504	5.607	5.735	-7.562
141.250	2.214	97.560	6.351	5.509	5.506	-7.413
141.375	2.238	98.818	6.173	5.368	5.292	-7.315
141.500	2.246	101.488	5.993	5.204	5.129	-7.208
141.625	2.241	101.971	5.827	5.034	5.036	-7.166
141.750	2.233	98.554	5.693	4.874	4.983	-7.130
141.875	2.219	94.550	5.579	4.734	4.928	-7.028
142.000	2.193	92.981	5.485	4.626	4.867	-6.958
142.125	2.157	93.971	5.412	4.560	4.812	-6.879
142.250	2.127	94.205	5.380	4.546	4.770	-6.798
142.375	2.116	93.298	5.397	4.578	4.758	-6.750
142.500	2.124	94.405	5.540	4.644	4.777	-6.776
142.625	2.145	99.002	5.694	4.732	4.827	-6.842
142.750	2.171	104.029	5.832	4.825	4.903	-6.927
142.875	2.197	106.242	5.939	4.907	4.962	-7.089
143.000	2.226	105.919	6.007	4.969	4.974	-7.237
143.125	2.258	105.967	6.038	5.005	4.968	-7.397
143.250	2.292	108.956	6.033	5.012	4.979	-7.576
143.375	2.318	112.777	6.008	4.998	5.002	-7.635
143.500	2.331	114.788	5.975	4.970	5.023	-7.599
143.625	2.336	114.894	5.951	4.940	5.035	-7.501
143.750	2.341	114.696	5.961	4.924	5.038	-7.390
143.875	2.344	114.932	6.012	4.932	5.053	-7.260
144.000	2.342	114.898	6.098	4.966	5.079	-7.112
144.125	2.333	113.225	6.199	5.018	5.151	-6.909
144.250	2.318	110.751	6.273	5.068	5.260	-6.705
144.375	2.295	111.329	6.297	5.093	5.322	-6.512
144.500	2.261	115.838	6.263	5.079	5.253	-6.352
144.625	2.231	120.172	6.185	5.026	5.073	-6.207
144.750	2.224	120.055	6.094	4.948	4.863	-6.056
144.875	2.234	117.714	6.026	4.876	4.689	-5.942
145.000	2.248	114.419	5.999	4.829	4.604	-5.836
145.125	2.262	109.579	6.013	4.816	4.646	-5.823
145.250	2.285	103.152	6.055	4.833	4.776	-5.840
145.375	2.312	98.075	6.099	4.860	4.935	-5.908
145.500	2.336	96.500	6.128	4.880	5.087	-6.041
145.625	2.355	97.234	6.134	4.881	5.180	-6.152
145.750	2.362	97.896	6.107	4.856	5.177	-6.291
145.875	2.353	97.998	6.056	4.809	5.131	-6.372
146.000	2.333	98.250	5.989	4.750	5.061	-6.453
146.125	2.316	99.302	5.921	4.691	4.988	-6.470
146.250	2.310	102.982	5.875	4.650	4.932	-6.502
146.375	2.309	107.802	5.860	4.633	4.917	-6.519
146.500	2.308	109.513	5.875	4.639	4.933	-6.531
146.625	2.309	106.282	5.912	4.661	4.971	-6.537
146.750	2.312	101.257	5.952	4.688	5.014	-6.534
146.875	2.316	98.228	5.980	4.707	5.051	-6.592
147.000	2.322	98.250	5.990	4.711	5.060	-6.599
147.125	2.328	100.586	5.983	4.700	5.025	-6.653
147.250	2.332	101.690	5.964	4.678	4.987	-6.699
147.375	2.330	101.204	5.949	4.657	4.955	-6.714
147.500	2.326	101.591	5.946	4.645	4.957	-6.720
147.625	2.327	102.135	5.955	4.647	4.994	-6.714
147.750	2.329	100.490	5.971	4.661	5.050	-6.718
147.875	2.324	98.792	5.985	4.680	5.064	-6.699
148.000	2.309	99.016	5.993	4.697	5.060	-6.656
148.125	2.294	100.850	5.993	4.705	5.024	-6.598
148.250	2.293	102.897	5.984	4.702	5.006	-6.526
148.375	2.303	103.287	5.961	4.686	5.009	-6.479
148.500	2.314	100.523	5.916	4.656	5.052	-6.445
148.625	2.314	97.974	5.845	4.609	5.107	-6.415
148.750	2.302	100.458	5.749	4.545	5.118	-6.375
148.875	2.291	104.135	5.647	4.472	5.069	-6.387
149.000	2.282	105.022	5.558	4.402	4.969	-6.482
149.125	2.273	104.795	5.500	4.350	4.906	-6.659
149.250	2.273	104.986	5.492	4.335	4.847	-6.879
149.375	2.287	103.803	5.522	4.355	4.821	-7.138
149.500	2.306	101.284	5.573	4.400	4.827	-7.393
149.625	2.313	98.878	5.622	4.454	4.903	-7.648
149.750	2.298	98.677	5.642	4.491	4.992	-7.959
149.875	2.286	100.521	5.624	4.497	5.025	-8.163
150.000	2.288	102.457	5.573	4.471	4.992	-8.313
150.125	2.303	103.292	5.504	4.423	4.865	-8.398
150.250	2.317	103.514	5.434	4.368	4.789	-8.340
150.375	2.326	105.108	5.370	4.317	4.746	-8.252
150.500	2.328	106.578	5.308	4.269	4.720	-8.122
150.625	2.326	106.820	5.235	4.218	4.703	-7.977
150.750	2.322	106.418	5.140	4.157	4.659	-7.762
150.875	2.324	106.274	5.031	4.087	4.582	-7.480
151.000	2.334	106.727	4.930	4.017	4.496	-7.207
151.125	2.348	107.210	4.870	3.967	4.428	-6.934
151.250	2.362	105.642	4.909	3.975	4.432	-6.711
151.375	2.374	101.687	5.061	4.062	4.554	-6.561
151.500	2.384	98.303	5.319	4.238	4.812	-6.457
151.625	2.388	98.665	5.638	4.485	5.205	-6.390
151.750	2.374	100.575	5.930	4.754	5.789	-6.427
151.875	2.346	101.205	6.111	4.976	6.316	-6.567
152.000	2.314	101.743	6.141	5.100	6.476	-6.740
152.125	2.290	103.808	6.037	5.113	6.299	-6.946
152.250	2.284	105.965	5.876	5.042	6.077	-7.179
152.375	2.291	105.654	5.778	4.978	5.896	-7.382
152.500	2.300	103.572	5.811	4.985	5.663	-7.535
152.625	2.305	100.863	5.976	5.093	5.347	-7.672
152.750	2.309	99.302	6.185	5.265	5.387	-7.700
152.875	2.314	98.971	6.280	5.384	5.550	-7.660
153.000	2.321	98.735	6.144	5.346	5.638	-7.593
153.125	2.327	98.457	5.744	5.094	5.525	-7.404
153.250	2.324	97.747	5.152	4.642	4.905	-7.210
153.375	2.315	95.603	4.583	4.149	4.177	-7.016
153.500	2.311	94.140	4.180	3.735	3.737	-6.818
153.625	2.317	95.368	4.003	3.468	3.759	-6.671
153.750	2.331	97.046	4.045	3.378	4.100	-6.563
153.875	2.343	96.076	4.190	3.401	4.479	-6.491
154.000	2.354	93.280	4.400	3.497	4.771	-6.465
154.125	2.373	89.937	4.652	3.643	4.854	-6.494
154.250	2.399	88.256	5.035	3.867	4.610	-6.549
154.375	2.425	89.619	5.610	4.206	4.691	-6.604
154.500	2.443	92.464	6.342	4.697	5.272	-6.627
154.625	2.444	93.099	7.182	5.336	6.305	-6.610
154.750	2.407	90.693	8.078	6.071	7.569	-6.541
154.875	2.343	89.060	8.866	6.776	8.640	-6.479
155.000	2.280	89.500	9.449	7.351	8.965	-6.425
155.125	2.238	91.125	9.818	7.749	8.438	-6.360
155.250	2.220	91.185	10.059	7.987	8.681	-6.271
155.375	2.215	88.533	10.327	8.192	9.424	-6.213
155.500	2.222	84.673	10.684	8.437	10.227	-6.219
155.625	2.238	82.589	11.111	8.744	11.191	-6.287
155.750	2.257	82.977	11.527	9.077	11.925	-6.410
155.875	2.277	83.726	11.854	9.368	12.302	-6.577
156.000	2.296	84.384	12.070	9.584	11.536	-6.720
156.125	2.310	85.694	12.202	9.733	10.762	-6.854
156.250	2.313	88.245	12.307	9.849	10.357	-6.985
156.375	2.309	90.855	12.434	9.977	10.681	-7.068
156.500	2.307	91.927	12.587	10.132	11.712	-7.127
156.625	2.313	91.150	12.732	10.302	12.574	-7.104
156.750	2.319	89.621	12.789	10.442	12.970	-7.077
156.875	2.317	87.508	12.717	10.513	12.805	-6.967
157.000	2.307	84.314	12.522	10.506	12.418	-6.848
157.125	2.295	81.967	12.261	10.450	11.932	-6.757
157.250	2.284	82.974	12.063	10.432	11.446	-6.657
157.375	2.277	84.716	12.032	10.543	10.689	-6.522
157.500	2.277	84.953	12.196	10.830	10.397	-6.358
157.625	2.279	85.210	12.474	11.256	10.661	-6.195
157.750	2.282	86.302	12.608	11.629	10.935	-5.986
157.875	2.283	86.507	12.321	11.669	11.385	-5.856
158.000	2.279	85.741	11.437	11.147	11.394	-5.685
158.125	2.265	84.845	9.983	10.004	10.610	-5.542
158.250	2.247	84.057	8.226	8.412	8.895	-5.411
158.375	2.240	85.884	6.624	6.842	6.865	-5.350
158.500	2.250	91.027	5.423	5.563	5.173	-5.357
158.625	2.268	96.004	4.694	4.683	4.182	-5.432
158.750	2.276	98.016	4.443	4.244	3.845	-5.553
158.875	2.276	99.841	4.505	4.117	3.770	-5.707
159.000	2.276	103.625	4.825	4.257	3.875	-5.792
159.125	2.281	106.450	5.372	4.637	4.153	-5.975
159.250	2.291	105.441	6.119	5.260	4.731	-6.219
159.375	2.301	103.900	6.934	6.014	5.737	-6.479
159.500	2.303	102.119	7.697	6.791	7.188	-6.734
159.625	2.282	98.146	8.317	7.474	8.868	-7.025
159.750	2.236	92.110	8.800	7.974	10.216	-7.233
159.875	2.194	87.569	9.347	8.398	10.669	-7.480
160.000	2.174	84.965	10.196	8.935	10.455	-7.654
160.125	2.175	80.621	11.530	9.788	11.531	-7.794
160.250	2.187	74.765	13.440	11.147	14.896	-7.945
160.375	2.208	73.033	15.644	12.886	18.697	-8.063
160.500	2.236	76.448	17.849	14.811	21.260	-8.162
160.625	2.262	81.064	19.772	16.658	20.753	-8.191
160.750	2.271	81.822	21.247	18.151	18.140	-8.241
160.875	2.270	78.468	22.593	19.415	17.034	-8.249
161.000	2.275	73.728	24.245	20.790	17.729	-8.247
161.125	2.282	70.258	26.555	22.644	19.612	-8.246
161.250	2.268	68.383	29.730	25.290	21.834	-8.165
161.375	2.237	66.391	33.356	28.490	25.587	-8.157
161.500	2.211	64.705	36.902	31.841	31.165	-8.122
161.625	2.201	65.151	39.737	34.783	36.414	-8.142
161.750	2.202	66.632	41.151	36.633	36.968	-8.170
161.875	2.204	67.209	41.313	37.412	35.584	-8.218
162.000	2.203	67.619	40.628	37.391	34.231	-8.322
162.125	2.199	68.814	39.695	37.064	33.244	-8.490
162.250	2.194	70.861	39.128	37.020	33.019	-8.693
162.375	2.191	72.825	39.085	37.486	33.253	-8.847
162.500	2.191	72.954	39.503	38.443	34.140	-9.047
162.625	2.193	71.350	40.218	39.732	35.182	-9.210
162.750	2.198	70.542	40.919	41.041	35.515	-9.396
162.875	2.210	71.552	41.144	41.892	35.201	-9.512
163.000	2.226	72.603	40.372	41.740	34.174	-9.587
163.125	2.244	72.483	38.114	40.028	32.106	-9.595
163.250	2.260	73.372	33.857	36.089	29.092	-9.558
163.375	2.276	76.777	28.248	30.488	24.715	-9.479
163.500	2.294	80.688	22.112	24.047	19.689	-9.363
163.625	2.309	82.683	16.442	17.879	14.735	-9.210
163.750	2.314	84.662	12.337	13.220	11.032	-9.045
163.875	2.310	88.853	9.975	10.254	8.573	-8.911
164.000	2.300	91.449	9.383	8.924	7.782	-8.791
164.125	2.287	87.380	10.485	9.118	9.572	-8.752
164.250	2.273	77.301	13.325	10.995	15.401	-8.757
164.375	2.260	68.930	17.112	14.057	23.183	-8.856
164.500	2.254	65.829	20.947	17.688	31.337	-8.969
164.625	2.259	67.348	23.722	20.928	35.813	-9.106
164.750	2.270	71.138	24.143	22.361	29.682	-9.286
164.875	2.280	73.757	22.693	21.867	23.031	-9.467
165.000	2.284	75.190	20.560	20.271	19.006	-9.683
165.125	2.278	77.241	18.953	18.722	17.463	-9.900
165.250	2.264	81.240	18.495	17.960	17.504	-10.106
165.375	2.250	84.783	18.763	17.822	17.576	-10.306
165.500	2.241	84.980	19.357	18.044	17.404	-10.501
165.625	2.239	82.863	19.961	18.373	17.215	-10.742
165.750	2.246	81.821	20.353	18.609	17.137	-10.954
165.875	2.255	82.080	20.532	18.704	17.061	-11.148
166.000	2.263	81.663	20.558	18.691	16.850	-11.351
166.125	2.269	80.474	20.484	18.610	16.569	-11.468
166.250	2.274	79.791	20.300	18.451	16.333	-11.569
166.375	2.282	79.452	19.985	18.184	16.132	-11.615
166.500	2.291	80.320	19.506	17.768	15.853	-11.629
166.625	2.301	82.461	18.850	17.183	15.461	-11.639
166.750	2.308	83.256	18.021	16.427	14.954	-11.595
166.875	2.310	82.109	17.123	15.594	14.318	-11.594
167.000	2.308	81.698	16.251	14.768	13.573	-11.569
167.125	2.302	83.885	15.504	14.035	12.781	-11.523
167.250	2.294	85.905	15.011	13.505	12.119	-11.537
167.375	2.288	86.716	14.788	13.202	11.694	-11.572
167.500	2.288	87.408	14.834	13.137	11.596	-11.594
167.625	2.294	86.717	15.102	13.290	11.773	-11.615
167.750	2.299	84.168	15.512	13.624	12.208	-11.670
167.875	2.299	82.554	15.928	14.024	12.775	-11.691
168.000	2.297	82.616	16.259	14.403	13.324	-11.726
168.125	2.292	83.111	16.449	14.688	13.707	-11.786
168.250	2.286	83.469	16.477	14.822	13.854	-11.822
168.375	2.284	84.932	16.425	14.846	13.849	-11.908
168.500	2.284	86.789	16.371	14.820	13.704	-12.030
168.625	2.284	87.492	16.378	14.807	13.509	-12.152
168.750	2.282	86.092	16.474	14.853	13.423	-12.289
168.875	2.279	84.545	16.587	14.925	13.591	-12.473
169.000	2.275	84.670	16.617	14.949	13.838	-12.660
169.125	2.271	86.026	16.466	14.837	14.006	-12.823
169.250	2.271	87.121	16.050	14.495	13.885	-13.004
169.375	2.278	87.412	15.478	13.984	13.423	-13.153
169.500	2.291	87.277	14.903	13.422	12.702	-13.284
169.625	2.304	86.451	14.511	12.965	11.897	-13.422
169.750	2.307	85.611	14.508	12.807	11.306	-13.513
169.875	2.297	85.757	14.868	12.970	11.204	-13.559
170.000	2.281	86.319	15.497	13.419	11.668	-13.582
170.125	2.268	86.777	16.234	14.051	12.613	-13.617
170.250	2.265	85.526	16.870	14.711	13.729	-13.649
170.375	2.269	83.024	17.301	15.262	14.338	-13.654
170.500	2.279	83.344	17.528	15.662	14.457	-13.663
170.625	2.289	87.016	17.641	15.948	14.315	-13.635
170.750	2.296	89.305	17.781	16.216	14.162	-13.577
170.875	2.300	88.466	18.042	16.560	14.384	-13.617
171.000	2.302	87.073	18.438	17.007	14.752	-13.670
171.125	2.299	85.967	18.919	17.530	15.085	-13.715
171.250	2.289	82.855	19.362	18.034	15.319	-13.782
171.375	2.271	80.527	19.620	18.390	15.512	-13.852
171.500	2.248	80.871	19.559	18.468	15.646	-13.963
171.625	2.226	82.163	19.085	18.166	15.636	-14.142
171.750	2.215	83.341	18.170	17.409	15.190	-14.374
171.875	2.215	85.597	17.097	16.419	14.531	-14.572
172.000	2.224	88.510	16.191	15.464	13.595	-14.757
172.125	2.235	90.790	15.801	14.845	12.510	-14.990
172.250	2.236	91.640	16.401	14.948	11.964	-15.250
172.375	2.229	91.783	18.119	15.843	12.772	-15.540
172.500	2.215	91.552	20.852	17.564	15.220	-15.866
172.625	2.203	90.443	24.368	20.038	18.302	-16.125
172.750	2.210	87.833	28.622	23.139	21.404	-16.432
172.875	2.238	85.122	32.274	26.497	23.321	-16.711
173.000	2.273	82.793	35.931	29.941	23.182	-16.968
173.125	2.297	80.214	39.762	33.489	22.669	-17.273
173.250	2.302	75.349	44.248	37.480	24.693	-17.471
173.375	2.298	70.214	49.613	42.172	29.390	-17.636
173.500	2.281	68.027	55.849	47.657	35.533	-17.751
173.625	2.250	68.456	62.629	53.745	41.861	-17.816
173.750	2.217	69.331	69.249	59.901	46.646	-17.871
173.875	2.203	68.739	75.000	65.437	50.094	-17.908
174.000	2.209	68.445	79.480	69.911	52.369	-17.967
174.125	2.226	70.036	82.623	73.177	53.213	-18.005
174.250	2.242	72.124	84.389	75.143	52.360	-18.048
174.375	2.253	73.237	85.013	76.060	50.285	-18.134
174.500	2.261	73.045	84.277	75.802	47.421	-18.205
174.625	2.270	71.306	81.873	74.128	43.541	-18.341
174.750	2.281	68.835	77.498	70.703	40.770	-18.507
174.875	2.293	68.615	72.105	66.229	37.122	-18.640
175.000	2.303	71.069	66.754	61.555	33.378	-18.796
175.125	2.310	74.285	62.474	57.598	29.531	-18.957
175.250	2.302	75.226	60.222	55.314	26.632	-19.174
175.375	2.282	74.414	59.763	54.680	25.322	-19.424
175.500	2.257	74.198	60.743	55.493	24.782	-19.675
175.625	2.238	74.405	62.608	57.327	24.756	-19.940
175.750	2.229	74.368	64.676	59.618	25.471	-20.120
