0	0	0
25.19	0.63	70.18
31	1.73	70.18
34.42	2.38	70.18
43.82	5.12	71.22
53.18	8.14	69.92
62.39	11.55	69.41
71.66	15.37	69.75
81.06	19.31	69.7
90.45	23.18	69.55
99.68	26.93	69.61
108.97	30.83	69.51
118.3	34.61	69.52
127.58	38.43	69.48
136.79	42.5	69.34
145.96	46.24	69.52
155	50.25	69.66
164.53	54.07	69.53
173.9	57.76	69.67
183.28	61.56	69.79
192.71	65.01	70.01
196	65.12	69.86
201.78	65.31	69.61
211.03	66.05	69.82
219	66.53	69.25
220.33	67.05	69.15
229.49	71.03	68.82
238.77	75.1	68.22
248.23	79.11	67.8
257.44	82.74	66.89
266.83	86.81	66.13
276.12	90.01	66.11
285.56	89.97	65.98
294.68	90.28	65.77
304.04	90.49	65.82
313.6	90.71	66.23
323.26	90.56	66.45
329	90.58	66.25
339.34	90.38	66.5
345	90.16	66.22
348.71	90.01	66.03
357.88	89.92	65.82
367.16	89.62	65.59
376.44	89.68	65.24
385.65	89.79	66.06
394.94	89.99	65.52
404.17	89.86	65.78
413.46	89.9	65.76
422.88	89.72	65.48
432.15	89.79	65.75
441.55	89.89	66.06
450.75	89.82	66.07
460.13	89.58	66.25
469.41	89.32	66.19
478.87	89.59	66.37
488.25	89.78	66.36
497.5	90.02	66.04
506.89	89.95	65.86
516.12	90.07	65.77
525.52	90.37	65.93
534.73	90.46	66.11
544.09	90.03	66.48
553.32	90.21	66.02
562.91	90.05	66.08
572.48	89.93	65.95
582.13	90.25	65.83
591.74	90.33	66.41
603.83	90.61	66.52
613.29	90.72	66.61
622.67	90.69	66.37
631.92	90.51	66.01
641.31	90.12	66.05
650.54	89.96	65.96
659.94	89.83	66.12
669.15	89.76	66.13
678.51	89.66	65.99
687.74	89.56	65.86
697.46	89.87	65.85
707.05	90.03	65.87
716.71	90.07	66.08
726.27	90.19	65.92
735.69	90.25	66.03
745.27	90.42	65.86
749.98	90.35	65.93
766	90.3	66
