#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FHW142P	0.000 	 0.000 	 0.000
FHW142P	0.125 	 0.000 	 90.000
FHW142P	0.250 	 0.000 	 90.000
FHW142P	0.375 	 0.000 	 90.000
FHW142P	0.500 	 0.000 	 90.000
FHW142P	0.625 	 0.000 	 90.000
FHW142P	0.750 	 0.000 	 90.000
FHW142P	0.875 	 0.000 	 90.000
FHW142P	1.000 	 0.000 	 90.000
FHW142P	1.125 	 0.000 	 90.000
FHW142P	1.250 	 0.000 	 90.000
FHW142P	1.375 	 0.000 	 90.000
FHW142P	1.500 	 0.000 	 90.000
FHW142P	1.625 	 0.000 	 90.000
FHW142P	1.750 	 0.000 	 90.000
FHW142P	1.875 	 0.000 	 90.000
FHW142P	2.000 	 0.000 	 90.000
FHW142P	2.125 	 0.000 	 90.000
FHW142P	2.250 	 0.000 	 90.000
FHW142P	2.375 	 0.000 	 90.000
FHW142P	2.500 	 0.000 	 90.000
FHW142P	2.625 	 0.000 	 90.000
FHW142P	2.750 	 0.000 	 90.000
FHW142P	2.875 	 0.000 	 90.000
FHW142P	3.000 	 0.000 	 90.000
FHW142P	3.125 	 0.000 	 90.000
FHW142P	3.250 	 0.000 	 90.000
FHW142P	3.375 	 0.000 	 90.000
FHW142P	3.500 	 0.000 	 90.000
FHW142P	3.625 	 0.000 	 90.000
FHW142P	3.750 	 0.000 	 90.000
FHW142P	3.875 	 0.000 	 90.000
FHW142P	4.000 	 0.000 	 90.000
FHW142P	4.125 	 0.000 	 90.000
FHW142P	4.250 	 0.000 	 90.000
FHW142P	4.375 	 0.000 	 90.000
FHW142P	4.500 	 0.000 	 90.000
FHW142P	4.625 	 0.000 	 90.000
FHW142P	4.750 	 0.000 	 90.000
FHW142P	4.875 	 0.000 	 90.000
FHW142P	5.000 	 0.000 	 90.000
FHW142P	5.125 	 0.000 	 90.000
FHW142P	5.250 	 0.000 	 90.000
FHW142P	5.375 	 0.000 	 90.000
FHW142P	5.500 	 0.000 	 90.000
FHW142P	5.625 	 0.000 	 90.000
FHW142P	5.750 	 0.000 	 90.000
FHW142P	5.875 	 0.000 	 90.000
FHW142P	6.000 	 0.000 	 90.000
FHW142P	6.125 	 0.000 	 90.000
FHW142P	6.250 	 0.000 	 90.000
FHW142P	6.375 	 0.000 	 90.000
FHW142P	6.500 	 0.000 	 90.000
FHW142P	6.625 	 0.000 	 90.000
FHW142P	6.750 	 0.000 	 90.000
FHW142P	6.875 	 0.000 	 90.000
FHW142P	7.000 	 0.000 	 90.000
FHW142P	7.125 	 0.000 	 90.000
FHW142P	7.250 	 0.000 	 90.000
FHW142P	7.375 	 0.000 	 90.000
FHW142P	7.500 	 0.000 	 90.000
FHW142P	7.625 	 0.000 	 90.000
FHW142P	7.750 	 0.000 	 90.000
FHW142P	7.875 	 0.000 	 90.000
FHW142P	8.000 	 0.000 	 90.000
FHW142P	8.125 	 0.000 	 90.000
FHW142P	8.250 	 0.000 	 90.000
FHW142P	8.375 	 0.000 	 90.000
FHW142P	8.500 	 0.000 	 90.000
FHW142P	8.625 	 0.000 	 90.000
FHW142P	8.750 	 0.000 	 90.000
FHW142P	8.875 	 0.000 	 90.000
FHW142P	9.000 	 0.000 	 90.000
FHW142P	9.125 	 0.000 	 90.000
FHW142P	9.250 	 0.000 	 90.000
FHW142P	9.375 	 0.000 	 90.000
FHW142P	9.500 	 0.000 	 90.000
FHW142P	9.625 	 0.000 	 90.000
FHW142P	9.750 	 0.000 	 90.000
FHW142P	9.875 	 0.000 	 90.000
FHW142P	10.000 	 0.000 	 90.000
FHW142P	10.125 	 0.000 	 90.000
FHW142P	10.250 	 0.000 	 90.000
FHW142P	10.375 	 0.000 	 90.000
FHW142P	10.500 	 0.000 	 90.000
FHW142P	10.625 	 0.000 	 90.000
FHW142P	10.750 	 0.000 	 90.000
FHW142P	10.875 	 0.000 	 90.000
FHW142P	11.000 	 0.000 	 90.000
FHW142P	11.125 	 0.000 	 90.000
FHW142P	11.250 	 0.000 	 90.000
FHW142P	11.375 	 0.000 	 90.000
FHW142P	11.500 	 0.000 	 90.000
FHW142P	11.625 	 0.000 	 90.000
FHW142P	11.750 	 0.000 	 90.000
FHW142P	11.875 	 0.000 	 90.000
FHW142P	12.000 	 0.000 	 90.000
FHW142P	12.125 	 0.000 	 90.000
FHW142P	12.250 	 0.000 	 90.000
FHW142P	12.375 	 0.000 	 90.000
FHW142P	12.500 	 0.000 	 90.000
FHW142P	12.625 	 0.000 	 90.000
FHW142P	12.750 	 0.000 	 90.000
FHW142P	12.875 	 0.000 	 90.000
FHW142P	13.000 	 0.000 	 90.000
FHW142P	13.125 	 0.000 	 90.000
FHW142P	13.250 	 0.000 	 90.000
FHW142P	13.375 	 0.000 	 90.000
FHW142P	13.500 	 0.000 	 90.000
FHW142P	13.625 	 0.000 	 90.000
FHW142P	13.750 	 0.000 	 90.000
FHW142P	13.875 	 0.000 	 90.000
FHW142P	14.000 	 0.000 	 90.000
FHW142P	14.125 	 0.000 	 90.000
FHW142P	14.250 	 0.000 	 90.000
FHW142P	14.375 	 0.000 	 90.000
FHW142P	14.500 	 0.000 	 90.000
FHW142P	14.625 	 0.000 	 90.000
FHW142P	14.750 	 0.000 	 90.000
FHW142P	14.875 	 0.000 	 90.000
FHW142P	15.000 	 0.000 	 90.000
FHW142P	15.125 	 0.000 	 90.000
FHW142P	15.250 	 0.000 	 90.000
FHW142P	15.375 	 0.000 	 90.000
FHW142P	15.500 	 0.000 	 90.000
FHW142P	15.625 	 0.000 	 90.000
FHW142P	15.750 	 0.000 	 90.000
FHW142P	15.875 	 0.000 	 90.000
FHW142P	16.000 	 0.000 	 90.000
FHW142P	16.125 	 0.000 	 90.000
FHW142P	16.250 	 0.000 	 90.000
FHW142P	16.375 	 0.000 	 90.000
FHW142P	16.500 	 0.000 	 90.000
FHW142P	16.625 	 0.000 	 90.000
FHW142P	16.750 	 0.000 	 90.000
FHW142P	16.875 	 0.000 	 90.000
FHW142P	17.000 	 0.000 	 90.000
FHW142P	17.125 	 0.000 	 90.000
FHW142P	17.250 	 0.000 	 90.000
FHW142P	17.375 	 0.000 	 90.000
FHW142P	17.500 	 0.000 	 90.000
FHW142P	17.625 	 0.000 	 90.000
FHW142P	17.750 	 0.000 	 90.000
FHW142P	17.875 	 0.000 	 90.000
FHW142P	18.000 	 0.000 	 90.000
FHW142P	18.125 	 0.000 	 90.000
FHW142P	18.250 	 0.000 	 90.000
FHW142P	18.375 	 0.000 	 90.000
FHW142P	18.500 	 0.000 	 90.000
FHW142P	18.625 	 0.000 	 90.000
FHW142P	18.750 	 0.000 	 90.000
FHW142P	18.875 	 0.000 	 90.000
FHW142P	19.000 	 0.000 	 90.000
FHW142P	19.125 	 0.000 	 90.000
FHW142P	19.250 	 0.000 	 90.000
FHW142P	19.375 	 0.000 	 90.000
FHW142P	19.500 	 0.000 	 90.000
FHW142P	19.625 	 0.000 	 90.000
FHW142P	19.750 	 0.000 	 90.000
FHW142P	19.875 	 0.000 	 90.000
FHW142P	20.000 	 0.000 	 90.000
FHW142P	20.125 	 0.000 	 90.000
FHW142P	20.250 	 0.000 	 90.000
FHW142P	20.375 	 0.000 	 90.000
FHW142P	20.500 	 0.000 	 90.000
FHW142P	20.625 	 0.000 	 90.000
FHW142P	20.750 	 0.000 	 90.000
FHW142P	20.875 	 0.000 	 90.000
FHW142P	21.000 	 0.000 	 90.000
FHW142P	21.125 	 0.000 	 90.000
FHW142P	21.250 	 0.000 	 90.000
FHW142P	21.375 	 0.000 	 90.000
FHW142P	21.500 	 0.000 	 90.000
FHW142P	21.625 	 0.000 	 90.000
FHW142P	21.750 	 0.000 	 90.000
FHW142P	21.875 	 0.000 	 90.000
FHW142P	22.000 	 0.000 	 90.000
FHW142P	22.125 	 0.000 	 90.000
FHW142P	22.250 	 0.000 	 90.000
FHW142P	22.375 	 0.000 	 90.000
FHW142P	22.500 	 0.000 	 90.000
FHW142P	22.625 	 0.000 	 90.000
FHW142P	22.750 	 0.000 	 90.000
FHW142P	22.875 	 0.000 	 90.000
FHW142P	23.000 	 0.000 	 90.000
FHW142P	23.125 	 0.000 	 90.000
FHW142P	23.250 	 0.000 	 90.000
FHW142P	23.375 	 0.000 	 90.000
FHW142P	23.500 	 0.000 	 90.000
FHW142P	23.625 	 0.000 	 90.000
FHW142P	23.750 	 0.000 	 90.000
FHW142P	23.875 	 0.000 	 90.000
FHW142P	24.000 	 0.000 	 90.000
FHW142P	24.125 	 0.000 	 90.000
FHW142P	24.250 	 0.000 	 90.000
FHW142P	24.375 	 0.000 	 90.000
FHW142P	24.500 	 0.000 	 90.000
FHW142P	24.625 	 0.000 	 90.000
FHW142P	24.750 	 0.000 	 90.000
FHW142P	24.875 	 0.000 	 90.000
FHW142P	25.000 	 0.000 	 90.000
FHW142P	25.125 	 0.000 	 90.000
FHW142P	25.250 	 0.000 	 90.000
FHW142P	25.375 	 0.000 	 90.000
FHW142P	25.500 	 0.000 	 90.000
FHW142P	25.625 	 0.000 	 90.000
FHW142P	25.750 	 0.000 	 90.000
FHW142P	25.875 	 0.000 	 90.000
FHW142P	26.000 	 0.000 	 90.000
FHW142P	26.125 	 0.000 	 90.000
FHW142P	26.250 	 0.000 	 90.000
FHW142P	26.375 	 0.000 	 90.000
FHW142P	26.500 	 0.000 	 90.000
FHW142P	26.625 	 0.000 	 90.000
FHW142P	26.750 	 0.000 	 90.000
FHW142P	26.875 	 0.000 	 90.000
FHW142P	27.000 	 0.000 	 90.000
FHW142P	27.125 	 0.000 	 90.000
FHW142P	27.250 	 0.000 	 90.000
FHW142P	27.375 	 0.000 	 90.000
FHW142P	27.500 	 0.000 	 90.000
FHW142P	27.625 	 0.000 	 90.000
FHW142P	27.750 	 0.000 	 90.000
FHW142P	27.875 	 0.000 	 90.000
FHW142P	28.000 	 0.000 	 90.000
FHW142P	28.125 	 0.000 	 90.000
FHW142P	28.250 	 0.000 	 90.000
FHW142P	28.375 	 0.000 	 90.000
FHW142P	28.500 	 0.000 	 90.000
FHW142P	28.625 	 0.000 	 90.000
FHW142P	28.750 	 0.000 	 90.000
FHW142P	28.875 	 0.000 	 90.000
FHW142P	29.000 	 0.000 	 90.000
FHW142P	29.125 	 1.032 	 39.830
FHW142P	29.250 	 1.032 	 39.830
FHW142P	29.375 	 1.032 	 39.830
FHW142P	29.500 	 1.032 	 39.830
FHW142P	29.625 	 1.032 	 39.830
FHW142P	29.750 	 1.032 	 39.830
FHW142P	29.875 	 1.032 	 39.830
FHW142P	30.000 	 1.032 	 39.830
FHW142P	30.125 	 1.032 	 39.830
FHW142P	30.250 	 1.032 	 39.830
FHW142P	30.375 	 1.032 	 39.830
FHW142P	30.500 	 1.032 	 39.830
FHW142P	30.625 	 1.032 	 39.830
FHW142P	30.750 	 1.032 	 39.830
FHW142P	30.875 	 1.032 	 39.830
FHW142P	31.000 	 1.032 	 39.830
FHW142P	31.125 	 1.032 	 39.830
FHW142P	31.250 	 1.032 	 39.830
FHW142P	31.375 	 1.032 	 39.830
FHW142P	31.500 	 1.032 	 39.830
FHW142P	31.625 	 1.032 	 39.830
FHW142P	31.750 	 1.032 	 39.830
FHW142P	31.875 	 1.032 	 39.830
FHW142P	32.000 	 1.032 	 39.830
FHW142P	32.125 	 1.032 	 39.830
FHW142P	32.250 	 1.032 	 39.830
FHW142P	32.375 	 1.032 	 39.830
FHW142P	32.500 	 1.032 	 39.830
FHW142P	32.625 	 1.032 	 39.830
FHW142P	32.750 	 1.032 	 39.830
FHW142P	32.875 	 1.032 	 39.830
FHW142P	33.000 	 1.032 	 39.830
FHW142P	33.125 	 1.032 	 39.830
FHW142P	33.250 	 1.032 	 39.830
FHW142P	33.375 	 1.032 	 39.830
FHW142P	33.500 	 1.032 	 39.830
FHW142P	33.625 	 1.032 	 39.830
FHW142P	33.750 	 1.032 	 39.830
FHW142P	33.875 	 1.032 	 39.830
FHW142P	34.000 	 1.032 	 39.830
FHW142P	34.125 	 1.032 	 39.830
FHW142P	34.250 	 1.032 	 39.830
FHW142P	34.375 	 1.032 	 39.830
FHW142P	34.500 	 1.032 	 39.830
FHW142P	34.625 	 1.032 	 39.830
FHW142P	34.750 	 1.032 	 39.830
FHW142P	34.875 	 1.032 	 39.830
FHW142P	35.000 	 2.893 	 72.604
FHW142P	35.125 	 4.044 	 77.065
FHW142P	35.250 	 4.044 	 77.065
FHW142P	35.375 	 4.044 	 77.065
FHW142P	35.500 	 4.044 	 77.065
FHW142P	35.625 	 4.044 	 77.065
FHW142P	35.750 	 4.044 	 77.065
FHW142P	35.875 	 4.044 	 77.065
FHW142P	36.000 	 4.044 	 77.065
FHW142P	36.125 	 4.044 	 77.065
FHW142P	36.250 	 4.044 	 77.065
FHW142P	36.375 	 4.044 	 77.065
FHW142P	36.500 	 4.044 	 77.065
FHW142P	36.625 	 4.044 	 77.065
FHW142P	36.750 	 4.044 	 77.065
FHW142P	36.875 	 4.044 	 77.065
FHW142P	37.000 	 4.044 	 77.065
FHW142P	37.125 	 4.044 	 77.065
FHW142P	37.250 	 4.044 	 77.065
FHW142P	37.375 	 4.044 	 77.065
FHW142P	37.500 	 4.044 	 77.065
FHW142P	37.625 	 4.044 	 77.065
FHW142P	37.750 	 4.044 	 77.065
FHW142P	37.875 	 4.044 	 77.065
FHW142P	38.000 	 4.044 	 77.065
FHW142P	38.125 	 4.044 	 77.065
FHW142P	38.250 	 4.044 	 77.065
FHW142P	38.375 	 4.044 	 77.065
FHW142P	38.500 	 4.044 	 77.065
FHW142P	38.625 	 4.044 	 77.065
FHW142P	38.750 	 4.044 	 77.065
FHW142P	38.875 	 4.044 	 77.065
FHW142P	39.000 	 4.044 	 77.065
FHW142P	39.125 	 4.044 	 77.065
FHW142P	39.250 	 4.044 	 77.065
FHW142P	39.375 	 4.044 	 77.065
FHW142P	39.500 	 4.044 	 77.065
FHW142P	39.625 	 4.044 	 77.065
FHW142P	39.750 	 4.044 	 77.065
FHW142P	39.875 	 4.044 	 77.065
FHW142P	40.000 	 4.044 	 77.065
FHW142P	40.125 	 4.044 	 77.065
FHW142P	40.250 	 4.044 	 77.065
FHW142P	40.375 	 4.044 	 77.065
FHW142P	40.500 	 4.044 	 77.065
FHW142P	40.625 	 4.044 	 77.065
FHW142P	40.750 	 4.044 	 77.065
FHW142P	40.875 	 4.044 	 77.065
FHW142P	41.000 	 4.044 	 77.065
FHW142P	41.125 	 4.044 	 77.065
FHW142P	41.250 	 4.044 	 77.065
FHW142P	41.375 	 4.044 	 77.065
FHW142P	41.500 	 4.044 	 77.065
FHW142P	41.625 	 4.044 	 77.065
FHW142P	41.750 	 4.044 	 77.065
FHW142P	41.875 	 4.044 	 77.065
FHW142P	42.000 	 4.044 	 77.065
FHW142P	42.125 	 4.044 	 77.065
FHW142P	42.250 	 4.044 	 77.065
FHW142P	42.375 	 4.044 	 77.065
FHW142P	42.500 	 4.044 	 77.065
FHW142P	42.625 	 4.044 	 77.065
FHW142P	42.750 	 4.044 	 77.065
FHW142P	42.875 	 4.044 	 77.065
FHW142P	43.000 	 4.044 	 77.065
FHW142P	43.125 	 4.044 	 77.065
FHW142P	43.250 	 4.044 	 77.065
FHW142P	43.375 	 4.044 	 77.065
FHW142P	43.500 	 4.044 	 77.065
FHW142P	43.625 	 4.044 	 77.065
FHW142P	43.750 	 4.044 	 77.065
FHW142P	43.875 	 4.044 	 77.065
FHW142P	44.000 	 4.044 	 77.065
FHW142P	44.125 	 4.044 	 77.065
FHW142P	44.250 	 4.044 	 77.065
FHW142P	44.375 	 4.044 	 77.065
FHW142P	44.500 	 4.044 	 77.065
FHW142P	44.625 	 4.465 	 75.931
FHW142P	44.750 	 7.582 	 71.480
FHW142P	44.875 	 7.581 	 71.480
FHW142P	45.000 	 7.582 	 71.480
FHW142P	45.125 	 7.582 	 71.480
FHW142P	45.250 	 7.581 	 71.480
FHW142P	45.375 	 7.582 	 71.480
FHW142P	45.500 	 7.582 	 71.480
FHW142P	45.625 	 7.581 	 71.480
FHW142P	45.750 	 7.582 	 71.480
FHW142P	45.875 	 7.582 	 71.480
FHW142P	46.000 	 7.581 	 71.480
FHW142P	46.125 	 7.582 	 71.480
FHW142P	46.250 	 7.582 	 71.480
FHW142P	46.375 	 7.581 	 71.480
FHW142P	46.500 	 7.582 	 71.480
FHW142P	46.625 	 7.582 	 71.480
FHW142P	46.750 	 7.582 	 71.480
FHW142P	46.875 	 7.581 	 71.480
FHW142P	47.000 	 7.582 	 71.480
FHW142P	47.125 	 7.582 	 71.480
FHW142P	47.250 	 7.581 	 71.480
FHW142P	47.375 	 7.582 	 71.480
FHW142P	47.500 	 7.582 	 71.480
FHW142P	47.625 	 7.581 	 71.480
FHW142P	47.750 	 7.582 	 71.480
FHW142P	47.875 	 7.582 	 71.480
FHW142P	48.000 	 7.581 	 71.480
FHW142P	48.125 	 7.582 	 71.480
FHW142P	48.250 	 7.582 	 71.480
FHW142P	48.375 	 7.581 	 71.480
FHW142P	48.500 	 7.582 	 71.480
FHW142P	48.625 	 7.582 	 71.480
FHW142P	48.750 	 7.581 	 71.480
FHW142P	48.875 	 7.582 	 71.480
FHW142P	49.000 	 7.582 	 71.480
FHW142P	49.125 	 7.582 	 71.480
FHW142P	49.250 	 7.581 	 71.480
FHW142P	49.375 	 7.582 	 71.480
FHW142P	49.500 	 7.581 	 71.480
FHW142P	49.625 	 7.582 	 71.480
FHW142P	49.750 	 7.582 	 71.480
FHW142P	49.875 	 7.582 	 71.480
FHW142P	50.000 	 7.581 	 71.480
FHW142P	50.125 	 7.582 	 71.480
FHW142P	50.250 	 7.581 	 71.480
FHW142P	50.375 	 7.582 	 71.480
FHW142P	50.500 	 7.582 	 71.480
