#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FD11191	0.000 	 0.000 	 0.000
FD11191	0.125 	 0.000 	 90.000
FD11191	0.250 	 0.000 	 90.000
FD11191	0.375 	 0.000 	 90.000
FD11191	0.500 	 0.000 	 90.000
FD11191	0.625 	 0.000 	 90.000
FD11191	0.750 	 0.000 	 90.000
FD11191	0.875 	 0.000 	 90.000
FD11191	1.000 	 0.000 	 90.000
FD11191	1.125 	 0.000 	 90.000
FD11191	1.250 	 0.000 	 90.000
FD11191	1.375 	 0.000 	 90.000
FD11191	1.500 	 0.000 	 90.000
FD11191	1.625 	 0.000 	 90.000
FD11191	1.750 	 0.000 	 90.000
FD11191	1.875 	 0.000 	 90.000
FD11191	2.000 	 0.000 	 90.000
FD11191	2.125 	 0.000 	 90.000
FD11191	2.250 	 0.000 	 90.000
FD11191	2.375 	 0.000 	 90.000
FD11191	2.500 	 0.000 	 90.000
FD11191	2.625 	 0.000 	 90.000
FD11191	2.750 	 0.000 	 90.000
FD11191	2.875 	 0.000 	 90.000
FD11191	3.000 	 0.000 	 90.000
FD11191	3.125 	 0.000 	 90.000
FD11191	3.250 	 0.000 	 90.000
FD11191	3.375 	 0.000 	 90.000
FD11191	3.500 	 0.000 	 90.000
FD11191	3.625 	 0.000 	 90.000
FD11191	3.750 	 0.000 	 90.000
FD11191	3.875 	 0.000 	 90.000
FD11191	4.000 	 0.000 	 90.000
FD11191	4.125 	 0.000 	 90.000
FD11191	4.250 	 0.000 	 90.000
FD11191	4.375 	 0.000 	 90.000
FD11191	4.500 	 0.000 	 90.000
FD11191	4.625 	 0.000 	 90.000
FD11191	4.750 	 0.000 	 90.000
FD11191	4.875 	 0.000 	 90.000
FD11191	5.000 	 0.000 	 90.000
FD11191	5.125 	 0.000 	 90.000
FD11191	5.250 	 0.000 	 90.000
FD11191	5.375 	 0.000 	 90.000
FD11191	5.500 	 0.000 	 90.000
FD11191	5.625 	 0.000 	 90.000
FD11191	5.750 	 0.000 	 90.000
FD11191	5.875 	 0.000 	 90.000
FD11191	6.000 	 0.000 	 90.000
FD11191	6.125 	 0.000 	 90.000
FD11191	6.250 	 0.000 	 90.000
FD11191	6.375 	 0.000 	 90.000
FD11191	6.500 	 0.000 	 90.000
FD11191	6.625 	 0.000 	 90.000
FD11191	6.750 	 0.000 	 90.000
FD11191	6.875 	 0.000 	 90.000
FD11191	7.000 	 0.000 	 90.000
FD11191	7.125 	 0.000 	 90.000
FD11191	7.250 	 0.000 	 90.000
FD11191	7.375 	 0.000 	 90.000
FD11191	7.500 	 0.000 	 90.000
FD11191	7.625 	 0.000 	 90.000
FD11191	7.750 	 0.000 	 90.000
FD11191	7.875 	 0.000 	 90.000
FD11191	8.000 	 0.000 	 90.000
FD11191	8.125 	 0.000 	 90.000
FD11191	8.250 	 0.000 	 90.000
FD11191	8.375 	 0.000 	 90.000
FD11191	8.500 	 0.000 	 90.000
FD11191	8.625 	 0.000 	 90.000
FD11191	8.750 	 0.000 	 90.000
FD11191	8.875 	 0.000 	 90.000
FD11191	9.000 	 0.000 	 90.000
FD11191	9.125 	 0.000 	 90.000
FD11191	9.250 	 0.000 	 90.000
FD11191	9.375 	 0.000 	 90.000
FD11191	9.500 	 0.000 	 90.000
FD11191	9.625 	 0.000 	 90.000
FD11191	9.750 	 0.000 	 90.000
FD11191	9.875 	 0.000 	 90.000
FD11191	10.000 	 0.000 	 90.000
FD11191	10.125 	 0.000 	 90.000
FD11191	10.250 	 0.000 	 90.000
FD11191	10.375 	 0.000 	 90.000
FD11191	10.500 	 0.000 	 90.000
FD11191	10.625 	 0.000 	 90.000
FD11191	10.750 	 0.000 	 90.000
FD11191	10.875 	 0.000 	 90.000
FD11191	11.000 	 0.000 	 90.000
FD11191	11.125 	 0.000 	 90.000
FD11191	11.250 	 0.000 	 90.000
FD11191	11.375 	 0.000 	 90.000
FD11191	11.500 	 0.000 	 90.000
FD11191	11.625 	 0.000 	 90.000
FD11191	11.750 	 0.000 	 90.000
FD11191	11.875 	 0.000 	 90.000
FD11191	12.000 	 0.000 	 90.000
FD11191	12.125 	 0.000 	 90.000
FD11191	12.250 	 0.000 	 90.000
FD11191	12.375 	 0.000 	 90.000
FD11191	12.500 	 0.000 	 90.000
FD11191	12.625 	 0.000 	 90.000
FD11191	12.750 	 0.000 	 90.000
FD11191	12.875 	 0.000 	 90.000
FD11191	13.000 	 0.000 	 90.000
FD11191	13.125 	 0.000 	 90.000
FD11191	13.250 	 0.000 	 90.000
FD11191	13.375 	 0.000 	 90.000
FD11191	13.500 	 0.000 	 90.000
FD11191	13.625 	 0.000 	 90.000
FD11191	13.750 	 0.000 	 90.000
FD11191	13.875 	 0.000 	 90.000
FD11191	14.000 	 0.000 	 90.000
FD11191	14.125 	 0.000 	 90.000
FD11191	14.250 	 0.000 	 90.000
FD11191	14.375 	 0.000 	 90.000
FD11191	14.500 	 0.000 	 90.000
FD11191	14.625 	 0.000 	 90.000
FD11191	14.750 	 0.000 	 90.000
FD11191	14.875 	 0.000 	 90.000
FD11191	15.000 	 0.000 	 90.000
