#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FD10910	0.000 	 0.000 	 0.000
FD10910	0.125 	 0.000 	 90.000
FD10910	0.250 	 0.000 	 90.000
FD10910	0.375 	 0.000 	 90.000
FD10910	0.500 	 0.000 	 90.000
FD10910	0.625 	 0.000 	 90.000
FD10910	0.750 	 0.000 	 90.000
FD10910	0.875 	 0.000 	 90.000
FD10910	1.000 	 0.000 	 90.000
FD10910	1.125 	 0.000 	 90.000
FD10910	1.250 	 0.000 	 90.000
FD10910	1.375 	 0.000 	 90.000
FD10910	1.500 	 0.000 	 90.000
FD10910	1.625 	 0.000 	 90.000
FD10910	1.750 	 0.000 	 90.000
FD10910	1.875 	 0.000 	 90.000
FD10910	2.000 	 0.000 	 90.000
FD10910	2.125 	 0.000 	 90.000
FD10910	2.250 	 0.000 	 90.000
FD10910	2.375 	 0.000 	 90.000
FD10910	2.500 	 0.000 	 90.000
FD10910	2.625 	 0.000 	 90.000
FD10910	2.750 	 0.000 	 90.000
FD10910	2.875 	 0.000 	 90.000
FD10910	3.000 	 0.000 	 90.000
FD10910	3.125 	 0.000 	 90.000
FD10910	3.250 	 0.000 	 90.000
FD10910	3.375 	 0.000 	 90.000
FD10910	3.500 	 0.000 	 90.000
FD10910	3.625 	 0.000 	 90.000
FD10910	3.750 	 0.000 	 90.000
FD10910	3.875 	 0.000 	 90.000
FD10910	4.000 	 0.000 	 90.000
FD10910	4.125 	 0.000 	 90.000
FD10910	4.250 	 0.000 	 90.000
FD10910	4.375 	 0.000 	 90.000
FD10910	4.500 	 0.000 	 90.000
FD10910	4.625 	 0.000 	 90.000
FD10910	4.750 	 0.000 	 90.000
FD10910	4.875 	 0.000 	 90.000
FD10910	5.000 	 0.000 	 90.000
FD10910	5.125 	 0.000 	 90.000
FD10910	5.250 	 0.000 	 90.000
FD10910	5.375 	 0.000 	 90.000
FD10910	5.500 	 0.000 	 90.000
FD10910	5.625 	 0.000 	 90.000
FD10910	5.750 	 0.000 	 90.000
FD10910	5.875 	 0.000 	 90.000
FD10910	6.000 	 0.000 	 90.000
FD10910	6.125 	 0.000 	 90.000
FD10910	6.250 	 0.000 	 90.000
FD10910	6.375 	 0.000 	 90.000
FD10910	6.500 	 0.000 	 90.000
FD10910	6.625 	 0.000 	 90.000
FD10910	6.750 	 0.000 	 90.000
FD10910	6.875 	 0.000 	 90.000
FD10910	7.000 	 0.000 	 90.000
FD10910	7.125 	 0.000 	 90.000
FD10910	7.250 	 0.000 	 90.000
FD10910	7.375 	 0.000 	 90.000
FD10910	7.500 	 0.000 	 90.000
FD10910	7.625 	 0.000 	 90.000
FD10910	7.750 	 0.000 	 90.000
FD10910	7.875 	 0.000 	 90.000
FD10910	8.000 	 0.000 	 90.000
FD10910	8.125 	 0.000 	 90.000
FD10910	8.250 	 0.000 	 90.000
FD10910	8.375 	 0.000 	 90.000
FD10910	8.500 	 0.000 	 90.000
FD10910	8.625 	 0.000 	 90.000
FD10910	8.750 	 0.000 	 90.000
FD10910	8.875 	 0.000 	 90.000
FD10910	9.000 	 0.000 	 90.000
FD10910	9.125 	 0.000 	 90.000
FD10910	9.250 	 0.000 	 90.000
FD10910	9.375 	 0.000 	 90.000
FD10910	9.500 	 0.000 	 90.000
