#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FD10582	0.000 	 0.000 	 0.000
FD10582	0.125 	 0.648 	 315.000
FD10582	0.250 	 0.648 	 315.000
FD10582	0.375 	 1.025 	 333.435
FD10582	0.500 	 0.648 	 315.000
FD10582	0.625 	 0.648 	 315.000
FD10582	0.750 	 0.648 	 315.000
FD10582	0.875 	 0.648 	 315.000
FD10582	1.000 	 0.917 	 0.000
FD10582	1.125 	 0.648 	 315.000
FD10582	1.250 	 0.648 	 315.000
FD10582	1.375 	 0.648 	 315.000
FD10582	1.500 	 0.648 	 315.000
FD10582	1.625 	 1.025 	 333.435
FD10582	1.750 	 0.648 	 315.000
FD10582	1.875 	 0.648 	 315.000
FD10582	2.000 	 0.648 	 315.000
FD10582	2.125 	 0.648 	 315.000
FD10582	2.250 	 1.025 	 333.435
FD10582	2.375 	 0.648 	 315.000
FD10582	2.500 	 0.648 	 315.000
FD10582	2.625 	 0.648 	 315.000
FD10582	2.750 	 0.458 	 0.000
FD10582	2.875 	 1.025 	 333.435
FD10582	3.000 	 0.648 	 315.000
FD10582	3.125 	 0.648 	 315.000
FD10582	3.250 	 0.648 	 315.000
FD10582	3.375 	 0.648 	 315.000
FD10582	3.500 	 0.648 	 315.000
FD10582	3.625 	 1.025 	 333.435
FD10582	3.750 	 0.648 	 315.000
FD10582	3.875 	 0.648 	 315.000
FD10582	4.000 	 0.648 	 315.000
FD10582	4.125 	 0.648 	 315.000
FD10582	4.250 	 1.025 	 333.435
FD10582	4.375 	 0.648 	 315.000
FD10582	4.500 	 0.648 	 315.000
FD10582	4.625 	 0.458 	 0.000
FD10582	4.750 	 0.648 	 315.000
FD10582	4.875 	 1.025 	 333.435
FD10582	5.000 	 0.648 	 315.000
FD10582	5.125 	 0.648 	 315.000
FD10582	5.250 	 0.648 	 315.000
FD10582	5.375 	 0.648 	 315.000
FD10582	5.500 	 1.025 	 333.435
FD10582	5.625 	 0.648 	 315.000
FD10582	5.750 	 0.648 	 315.000
FD10582	5.875 	 0.653 	 315.000
FD10582	6.000 	 0.648 	 315.000
FD10582	6.125 	 1.025 	 333.435
FD10582	6.250 	 0.648 	 315.000
FD10582	6.375 	 0.648 	 315.000
FD10582	6.500 	 0.458 	 0.000
FD10582	6.625 	 0.648 	 315.000
FD10582	6.750 	 1.025 	 333.435
FD10582	6.875 	 0.648 	 315.000
FD10582	7.000 	 0.648 	 315.000
FD10582	7.125 	 0.648 	 315.000
FD10582	7.250 	 0.648 	 315.000
FD10582	7.375 	 1.025 	 333.435
FD10582	7.500 	 0.648 	 315.000
FD10582	7.625 	 0.648 	 315.000
FD10582	7.750 	 0.648 	 315.000
FD10582	7.875 	 0.648 	 315.000
FD10582	8.000 	 1.025 	 333.435
