#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FHW13178	0.000 	 0.000 	 0.000
FHW13178	0.125 	 0.000 	 90.000
FHW13178	0.250 	 0.000 	 90.000
FHW13178	0.375 	 0.000 	 90.000
FHW13178	0.500 	 0.000 	 90.000
FHW13178	0.625 	 0.000 	 90.000
FHW13178	0.750 	 0.000 	 90.000
FHW13178	0.875 	 0.000 	 90.000
FHW13178	1.000 	 0.000 	 90.000
FHW13178	1.125 	 0.000 	 90.000
FHW13178	1.250 	 0.000 	 90.000
FHW13178	1.375 	 0.000 	 90.000
FHW13178	1.500 	 0.000 	 90.000
FHW13178	1.625 	 0.000 	 90.000
FHW13178	1.750 	 0.000 	 90.000
FHW13178	1.875 	 0.000 	 90.000
FHW13178	2.000 	 0.000 	 90.000
FHW13178	2.125 	 0.000 	 90.000
FHW13178	2.250 	 0.000 	 90.000
FHW13178	2.375 	 0.000 	 90.000
FHW13178	2.500 	 0.000 	 90.000
FHW13178	2.625 	 0.000 	 90.000
FHW13178	2.750 	 0.000 	 90.000
FHW13178	2.875 	 0.000 	 90.000
FHW13178	3.000 	 0.000 	 90.000
FHW13178	3.125 	 0.000 	 90.000
FHW13178	3.250 	 0.000 	 90.000
FHW13178	3.375 	 0.000 	 90.000
FHW13178	3.500 	 0.000 	 90.000
FHW13178	3.625 	 0.000 	 90.000
FHW13178	3.750 	 0.000 	 90.000
FHW13178	3.875 	 0.000 	 90.000
FHW13178	4.000 	 0.000 	 90.000
FHW13178	4.125 	 0.000 	 90.000
FHW13178	4.250 	 0.000 	 90.000
FHW13178	4.375 	 0.000 	 90.000
FHW13178	4.500 	 0.000 	 90.000
FHW13178	4.625 	 0.000 	 90.000
FHW13178	4.750 	 0.000 	 90.000
FHW13178	4.875 	 0.000 	 90.000
FHW13178	5.000 	 0.000 	 90.000
FHW13178	5.125 	 0.000 	 90.000
FHW13178	5.250 	 0.000 	 90.000
FHW13178	5.375 	 0.000 	 90.000
FHW13178	5.500 	 0.000 	 90.000
FHW13178	5.625 	 0.000 	 90.000
FHW13178	5.750 	 0.000 	 90.000
FHW13178	5.875 	 0.000 	 90.000
FHW13178	6.000 	 0.000 	 90.000
FHW13178	6.125 	 0.000 	 90.000
FHW13178	6.250 	 0.000 	 90.000
FHW13178	6.375 	 0.000 	 90.000
FHW13178	6.500 	 0.000 	 90.000
FHW13178	6.625 	 0.000 	 90.000
FHW13178	6.750 	 0.000 	 90.000
FHW13178	6.875 	 0.000 	 90.000
FHW13178	7.000 	 0.000 	 90.000
FHW13178	7.125 	 0.000 	 90.000
FHW13178	7.250 	 0.000 	 90.000
FHW13178	7.375 	 0.000 	 90.000
FHW13178	7.500 	 0.000 	 90.000
FHW13178	7.625 	 0.000 	 90.000
FHW13178	7.750 	 0.000 	 90.000
FHW13178	7.875 	 0.000 	 90.000
FHW13178	8.000 	 0.000 	 90.000
FHW13178	8.125 	 0.000 	 90.000
FHW13178	8.250 	 0.000 	 90.000
FHW13178	8.375 	 0.000 	 90.000
FHW13178	8.500 	 0.000 	 90.000
FHW13178	8.625 	 0.000 	 90.000
FHW13178	8.750 	 0.000 	 90.000
FHW13178	8.875 	 0.000 	 90.000
FHW13178	9.000 	 0.000 	 90.000
FHW13178	9.125 	 0.000 	 90.000
FHW13178	9.250 	 0.000 	 90.000
FHW13178	9.375 	 0.000 	 90.000
FHW13178	9.500 	 0.000 	 90.000
FHW13178	9.625 	 0.000 	 90.000
FHW13178	9.750 	 0.000 	 90.000
FHW13178	9.875 	 0.000 	 90.000
FHW13178	10.000 	 0.000 	 90.000
FHW13178	10.125 	 0.000 	 90.000
FHW13178	10.250 	 0.000 	 90.000
FHW13178	10.375 	 0.000 	 90.000
FHW13178	10.500 	 0.000 	 90.000
FHW13178	10.625 	 0.000 	 90.000
FHW13178	10.750 	 0.000 	 90.000
FHW13178	10.875 	 0.000 	 90.000
FHW13178	11.000 	 0.000 	 90.000
FHW13178	11.125 	 0.000 	 90.000
FHW13178	11.250 	 0.000 	 90.000
FHW13178	11.375 	 0.000 	 90.000
FHW13178	11.500 	 0.000 	 90.000
FHW13178	11.625 	 0.000 	 90.000
FHW13178	11.750 	 0.000 	 90.000
FHW13178	11.875 	 0.000 	 90.000
FHW13178	12.000 	 0.000 	 90.000
FHW13178	12.125 	 0.000 	 90.000
FHW13178	12.250 	 0.000 	 90.000
FHW13178	12.375 	 0.000 	 90.000
FHW13178	12.500 	 0.000 	 90.000
FHW13178	12.625 	 0.000 	 90.000
FHW13178	12.750 	 0.000 	 90.000
FHW13178	12.875 	 0.000 	 90.000
FHW13178	13.000 	 0.000 	 90.000
FHW13178	13.125 	 0.000 	 90.000
FHW13178	13.250 	 0.000 	 90.000
FHW13178	13.375 	 0.000 	 90.000
FHW13178	13.500 	 0.000 	 90.000
FHW13178	13.625 	 0.000 	 90.000
FHW13178	13.750 	 0.000 	 90.000
FHW13178	13.875 	 0.000 	 90.000
FHW13178	14.000 	 0.000 	 90.000
FHW13178	14.125 	 0.000 	 90.000
FHW13178	14.250 	 0.000 	 90.000
FHW13178	14.375 	 0.000 	 90.000
FHW13178	14.500 	 0.000 	 90.000
FHW13178	14.625 	 0.000 	 90.000
FHW13178	14.750 	 0.000 	 90.000
FHW13178	14.875 	 0.000 	 90.000
FHW13178	15.000 	 0.000 	 90.000
FHW13178	15.125 	 0.000 	 90.000
FHW13178	15.250 	 0.000 	 90.000
FHW13178	15.375 	 0.000 	 90.000
FHW13178	15.500 	 0.000 	 90.000
FHW13178	15.625 	 0.000 	 90.000
FHW13178	15.750 	 0.000 	 90.000
FHW13178	15.875 	 0.000 	 90.000
FHW13178	16.000 	 0.000 	 90.000
FHW13178	16.125 	 0.000 	 90.000
FHW13178	16.250 	 0.000 	 90.000
FHW13178	16.375 	 0.000 	 90.000
FHW13178	16.500 	 0.000 	 90.000
FHW13178	16.625 	 0.000 	 90.000
FHW13178	16.750 	 0.000 	 90.000
FHW13178	16.875 	 0.000 	 90.000
FHW13178	17.000 	 0.000 	 90.000
FHW13178	17.125 	 0.000 	 90.000
FHW13178	17.250 	 0.000 	 90.000
FHW13178	17.375 	 0.000 	 90.000
FHW13178	17.500 	 0.000 	 90.000
FHW13178	17.625 	 0.000 	 90.000
FHW13178	17.750 	 0.000 	 90.000
FHW13178	17.875 	 0.000 	 90.000
FHW13178	18.000 	 0.000 	 90.000
FHW13178	18.125 	 0.000 	 90.000
FHW13178	18.250 	 0.000 	 90.000
FHW13178	18.375 	 0.000 	 90.000
FHW13178	18.500 	 0.000 	 90.000
FHW13178	18.625 	 0.000 	 90.000
FHW13178	18.750 	 0.000 	 90.000
FHW13178	18.875 	 0.000 	 90.000
FHW13178	19.000 	 0.000 	 90.000
FHW13178	19.125 	 0.000 	 90.000
FHW13178	19.250 	 0.000 	 90.000
FHW13178	19.375 	 0.000 	 90.000
FHW13178	19.500 	 0.000 	 90.000
FHW13178	19.625 	 0.000 	 90.000
FHW13178	19.750 	 0.000 	 90.000
FHW13178	19.875 	 0.000 	 90.000
FHW13178	20.000 	 0.000 	 90.000
FHW13178	20.125 	 0.000 	 90.000
