#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FHW13098	0.000 	 0.000 	 0.000
FHW13098	0.125 	 0.000 	 90.000
FHW13098	0.250 	 0.000 	 90.000
FHW13098	0.375 	 0.000 	 90.000
FHW13098	0.500 	 0.000 	 90.000
FHW13098	0.625 	 0.000 	 90.000
FHW13098	0.750 	 0.000 	 90.000
FHW13098	0.875 	 0.000 	 90.000
FHW13098	1.000 	 0.000 	 90.000
FHW13098	1.125 	 0.000 	 90.000
FHW13098	1.250 	 0.000 	 90.000
FHW13098	1.375 	 0.000 	 90.000
FHW13098	1.500 	 0.000 	 90.000
FHW13098	1.625 	 0.000 	 90.000
FHW13098	1.750 	 0.000 	 90.000
FHW13098	1.875 	 0.000 	 90.000
FHW13098	2.000 	 0.000 	 90.000
FHW13098	2.125 	 0.000 	 90.000
FHW13098	2.250 	 0.000 	 90.000
FHW13098	2.375 	 0.000 	 90.000
FHW13098	2.500 	 0.000 	 90.000
FHW13098	2.625 	 0.000 	 90.000
FHW13098	2.750 	 0.000 	 90.000
FHW13098	2.875 	 0.000 	 90.000
FHW13098	3.000 	 0.000 	 90.000
FHW13098	3.125 	 0.000 	 90.000
FHW13098	3.250 	 0.000 	 90.000
FHW13098	3.375 	 0.000 	 90.000
FHW13098	3.500 	 0.000 	 90.000
FHW13098	3.625 	 0.000 	 90.000
FHW13098	3.750 	 0.000 	 90.000
FHW13098	3.875 	 0.000 	 90.000
FHW13098	4.000 	 0.000 	 90.000
FHW13098	4.125 	 0.000 	 90.000
FHW13098	4.250 	 0.000 	 90.000
FHW13098	4.375 	 0.000 	 90.000
FHW13098	4.500 	 0.000 	 90.000
FHW13098	4.625 	 0.000 	 90.000
FHW13098	4.750 	 0.000 	 90.000
FHW13098	4.875 	 0.000 	 90.000
FHW13098	5.000 	 0.000 	 90.000
FHW13098	5.125 	 0.000 	 90.000
FHW13098	5.250 	 0.000 	 90.000
FHW13098	5.375 	 0.000 	 90.000
FHW13098	5.500 	 0.000 	 90.000
FHW13098	5.625 	 0.000 	 90.000
FHW13098	5.750 	 0.000 	 90.000
FHW13098	5.875 	 0.000 	 90.000
FHW13098	6.000 	 0.000 	 90.000
FHW13098	6.125 	 0.000 	 90.000
FHW13098	6.250 	 0.000 	 90.000
FHW13098	6.375 	 0.000 	 90.000
FHW13098	6.500 	 0.000 	 90.000
FHW13098	6.625 	 0.000 	 90.000
FHW13098	6.750 	 0.000 	 90.000
FHW13098	6.875 	 0.000 	 90.000
FHW13098	7.000 	 0.000 	 90.000
FHW13098	7.125 	 0.000 	 90.000
FHW13098	7.250 	 0.000 	 90.000
FHW13098	7.375 	 0.000 	 90.000
FHW13098	7.500 	 0.000 	 90.000
FHW13098	7.625 	 0.000 	 90.000
FHW13098	7.750 	 0.000 	 90.000
FHW13098	7.875 	 0.000 	 90.000
FHW13098	8.000 	 0.000 	 90.000
FHW13098	8.125 	 0.000 	 90.000
FHW13098	8.250 	 0.000 	 90.000
FHW13098	8.375 	 0.000 	 90.000
FHW13098	8.500 	 0.000 	 90.000
FHW13098	8.625 	 0.000 	 90.000
FHW13098	8.750 	 0.000 	 90.000
FHW13098	8.875 	 0.000 	 90.000
FHW13098	9.000 	 0.000 	 90.000
FHW13098	9.125 	 0.000 	 90.000
FHW13098	9.250 	 0.000 	 90.000
FHW13098	9.375 	 0.000 	 90.000
FHW13098	9.500 	 0.000 	 90.000
FHW13098	9.625 	 0.000 	 90.000
FHW13098	9.750 	 0.000 	 90.000
FHW13098	9.875 	 0.000 	 90.000
FHW13098	10.000 	 0.000 	 90.000
FHW13098	10.125 	 0.000 	 90.000
FHW13098	10.250 	 0.000 	 90.000
FHW13098	10.375 	 0.000 	 90.000
FHW13098	10.500 	 0.000 	 90.000
FHW13098	10.625 	 0.000 	 90.000
FHW13098	10.750 	 0.000 	 90.000
FHW13098	10.875 	 0.000 	 90.000
FHW13098	11.000 	 0.000 	 90.000
FHW13098	11.125 	 0.000 	 90.000
FHW13098	11.250 	 0.000 	 90.000
FHW13098	11.375 	 0.000 	 90.000
FHW13098	11.500 	 0.000 	 90.000
FHW13098	11.625 	 0.000 	 90.000
FHW13098	11.750 	 0.000 	 90.000
FHW13098	11.875 	 0.000 	 90.000
FHW13098	12.000 	 0.000 	 90.000
FHW13098	12.125 	 0.000 	 90.000
FHW13098	12.250 	 0.000 	 90.000
FHW13098	12.375 	 0.000 	 90.000
FHW13098	12.500 	 0.000 	 90.000
FHW13098	12.625 	 0.000 	 90.000
FHW13098	12.750 	 0.000 	 90.000
FHW13098	12.875 	 0.000 	 90.000
FHW13098	13.000 	 0.000 	 90.000
FHW13098	13.125 	 0.000 	 90.000
FHW13098	13.250 	 0.000 	 90.000
FHW13098	13.375 	 0.000 	 90.000
FHW13098	13.500 	 0.000 	 90.000
FHW13098	13.625 	 0.000 	 90.000
FHW13098	13.750 	 0.000 	 90.000
FHW13098	13.875 	 0.000 	 90.000
FHW13098	14.000 	 0.000 	 90.000
FHW13098	14.125 	 0.000 	 90.000
FHW13098	14.250 	 0.000 	 90.000
FHW13098	14.375 	 0.000 	 90.000
FHW13098	14.500 	 0.000 	 90.000
FHW13098	14.625 	 0.000 	 90.000
FHW13098	14.750 	 0.000 	 90.000
FHW13098	14.875 	 0.000 	 90.000
FHW13098	15.000 	 0.000 	 90.000
FHW13098	15.125 	 0.000 	 90.000
FHW13098	15.250 	 0.000 	 90.000
FHW13098	15.375 	 0.000 	 90.000
FHW13098	15.500 	 0.000 	 90.000
FHW13098	15.625 	 0.000 	 90.000
FHW13098	15.750 	 0.000 	 90.000
FHW13098	15.875 	 0.000 	 90.000
FHW13098	16.000 	 0.000 	 90.000
FHW13098	16.125 	 0.000 	 90.000
FHW13098	16.250 	 0.000 	 90.000
FHW13098	16.375 	 0.000 	 90.000
FHW13098	16.500 	 0.000 	 90.000
FHW13098	16.625 	 0.000 	 90.000
FHW13098	16.750 	 0.000 	 90.000
FHW13098	16.875 	 0.000 	 90.000
FHW13098	17.000 	 0.000 	 90.000
FHW13098	17.125 	 0.000 	 90.000
FHW13098	17.250 	 0.000 	 90.000
FHW13098	17.375 	 0.000 	 90.000
FHW13098	17.500 	 0.000 	 90.000
FHW13098	17.625 	 0.000 	 90.000
FHW13098	17.750 	 0.000 	 90.000
FHW13098	17.875 	 0.000 	 90.000
FHW13098	18.000 	 0.000 	 90.000
FHW13098	18.125 	 0.000 	 90.000
FHW13098	18.250 	 0.000 	 90.000
FHW13098	18.375 	 0.000 	 90.000
FHW13098	18.500 	 0.000 	 90.000
FHW13098	18.625 	 0.000 	 90.000
FHW13098	18.750 	 0.000 	 90.000
FHW13098	18.875 	 0.000 	 90.000
FHW13098	19.000 	 0.000 	 90.000
FHW13098	19.125 	 0.000 	 90.000
FHW13098	19.250 	 0.000 	 90.000
FHW13098	19.375 	 0.000 	 90.000
FHW13098	19.500 	 0.000 	 90.000
FHW13098	19.625 	 0.000 	 90.000
FHW13098	19.750 	 0.000 	 90.000
FHW13098	19.875 	 0.000 	 90.000
FHW13098	20.000 	 0.000 	 90.000
FHW13098	20.125 	 0.000 	 90.000
FHW13098	20.250 	 0.000 	 90.000
FHW13098	20.375 	 0.000 	 90.000
FHW13098	20.500 	 0.000 	 90.000
FHW13098	20.625 	 0.000 	 90.000
FHW13098	20.750 	 0.000 	 90.000
FHW13098	20.875 	 0.000 	 90.000
FHW13098	21.000 	 0.000 	 90.000
FHW13098	21.125 	 0.000 	 90.000
FHW13098	21.250 	 0.000 	 90.000
FHW13098	21.375 	 0.000 	 90.000
FHW13098	21.500 	 0.000 	 90.000
FHW13098	21.625 	 0.000 	 90.000
FHW13098	21.750 	 0.000 	 90.000
FHW13098	21.875 	 0.000 	 90.000
FHW13098	22.000 	 0.000 	 90.000
FHW13098	22.125 	 0.000 	 90.000
FHW13098	22.250 	 0.000 	 90.000
FHW13098	22.375 	 0.000 	 90.000
FHW13098	22.500 	 0.000 	 90.000
FHW13098	22.625 	 0.000 	 90.000
FHW13098	22.750 	 0.000 	 90.000
FHW13098	22.875 	 0.000 	 90.000
FHW13098	23.000 	 0.000 	 90.000
FHW13098	23.125 	 0.000 	 90.000
FHW13098	23.250 	 0.000 	 90.000
FHW13098	23.375 	 0.000 	 90.000
FHW13098	23.500 	 0.000 	 90.000
FHW13098	23.625 	 0.000 	 90.000
FHW13098	23.750 	 0.000 	 90.000
FHW13098	23.875 	 0.000 	 90.000
FHW13098	24.000 	 0.000 	 90.000
FHW13098	24.125 	 0.000 	 90.000
FHW13098	24.250 	 0.000 	 90.000
FHW13098	24.375 	 0.000 	 90.000
FHW13098	24.500 	 0.000 	 90.000
FHW13098	24.625 	 0.000 	 90.000
FHW13098	24.750 	 0.000 	 90.000
FHW13098	24.875 	 0.000 	 90.000
FHW13098	25.000 	 0.000 	 90.000
FHW13098	25.125 	 0.000 	 90.000
FHW13098	25.250 	 0.000 	 90.000
FHW13098	25.375 	 0.000 	 90.000
FHW13098	25.500 	 0.000 	 90.000
FHW13098	25.625 	 0.000 	 90.000
FHW13098	25.750 	 0.000 	 90.000
