#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FD10568	0.000 	 0.000 	 0.000
FD10568	0.125 	 1.833 	 270.000
FD10568	0.250 	 1.889 	 284.036
FD10568	0.375 	 1.375 	 270.000
FD10568	0.500 	 1.889 	 284.036
FD10568	0.625 	 1.833 	 270.000
FD10568	0.750 	 1.889 	 284.036
FD10568	0.875 	 1.848 	 270.000
FD10568	1.000 	 1.449 	 288.435
FD10568	1.125 	 1.833 	 270.000
FD10568	1.250 	 1.889 	 284.036
FD10568	1.375 	 1.833 	 270.000
FD10568	1.500 	 1.889 	 284.036
FD10568	1.625 	 1.833 	 270.000
FD10568	1.750 	 1.449 	 288.435
FD10568	1.875 	 1.833 	 270.000
FD10568	2.000 	 1.889 	 284.036
FD10568	2.125 	 1.833 	 270.000
FD10568	2.250 	 1.889 	 284.036
FD10568	2.375 	 1.375 	 270.000
FD10568	2.500 	 1.848 	 270.000
FD10568	2.625 	 1.889 	 284.036
FD10568	2.750 	 1.833 	 270.000
FD10568	2.875 	 1.889 	 284.036
FD10568	3.000 	 1.375 	 270.000
FD10568	3.125 	 1.889 	 284.036
FD10568	3.250 	 1.833 	 270.000
FD10568	3.375 	 1.889 	 284.036
FD10568	3.500 	 1.833 	 270.000
FD10568	3.625 	 1.449 	 288.435
FD10568	3.750 	 1.833 	 270.000
FD10568	3.875 	 1.889 	 284.036
FD10568	4.000 	 1.833 	 270.000
FD10568	4.125 	 1.904 	 284.036
FD10568	4.250 	 1.833 	 270.000
FD10568	4.375 	 1.449 	 288.435
FD10568	4.500 	 1.833 	 270.000
FD10568	4.625 	 1.889 	 284.036
FD10568	4.750 	 1.833 	 270.000
FD10568	4.875 	 1.889 	 284.036
FD10568	5.000 	 1.375 	 270.000
FD10568	5.125 	 1.833 	 270.000
FD10568	5.250 	 1.889 	 284.036
FD10568	5.375 	 1.833 	 270.000
FD10568	5.500 	 1.889 	 284.036
FD10568	5.625 	 1.375 	 270.000
FD10568	5.750 	 1.904 	 284.036
FD10568	5.875 	 1.833 	 270.000
FD10568	6.000 	 1.889 	 284.036
FD10568	6.125 	 1.833 	 270.000
FD10568	6.250 	 1.449 	 288.435
FD10568	6.375 	 1.833 	 270.000
FD10568	6.500 	 1.889 	 284.036
FD10568	6.625 	 1.833 	 270.000
FD10568	6.750 	 1.889 	 284.036
FD10568	6.875 	 1.833 	 270.000
FD10568	7.000 	 1.449 	 288.435
FD10568	7.125 	 1.833 	 270.000
FD10568	7.250 	 1.889 	 284.036
FD10568	7.375 	 1.848 	 270.000
FD10568	7.500 	 1.833 	 270.000
FD10568	7.625 	 1.449 	 288.435
FD10568	7.750 	 1.833 	 270.000
FD10568	7.875 	 1.889 	 284.036
FD10568	8.000 	 1.833 	 270.000
FD10568	8.125 	 1.889 	 284.036
FD10568	8.250 	 1.375 	 270.000
FD10568	8.375 	 1.889 	 284.036
FD10568	8.500 	 1.833 	 270.000
FD10568	8.625 	 1.889 	 284.036
FD10568	8.750 	 1.833 	 270.000
FD10568	8.875 	 1.449 	 288.435
FD10568	9.000 	 1.848 	 270.000
FD10568	9.125 	 1.889 	 284.036
FD10568	9.250 	 1.833 	 270.000
FD10568	9.375 	 1.889 	 284.036
FD10568	9.500 	 1.375 	 270.000
FD10568	9.625 	 1.889 	 284.036
FD10568	9.750 	 1.833 	 270.000
FD10568	9.875 	 1.833 	 270.000
FD10568	10.000 	 1.889 	 284.036
FD10568	10.125 	 1.833 	 270.000
FD10568	10.250 	 1.449 	 288.435
FD10568	10.375 	 1.833 	 270.000
FD10568	10.500 	 1.889 	 284.036
FD10568	10.625 	 1.833 	 270.000
FD10568	10.750 	 1.904 	 284.036
FD10568	10.875 	 1.375 	 270.000
FD10568	11.000 	 1.889 	 284.036
FD10568	11.125 	 1.833 	 270.000
FD10568	11.250 	 1.889 	 284.036
FD10568	11.375 	 1.833 	 270.000
FD10568	11.500 	 1.449 	 288.435
FD10568	11.625 	 1.833 	 270.000
FD10568	11.750 	 1.889 	 284.036
FD10568	11.875 	 1.833 	 270.000
FD10568	12.000 	 1.889 	 284.036
FD10568	12.125 	 1.375 	 270.000
FD10568	12.250 	 1.833 	 270.000
FD10568	12.375 	 1.904 	 284.036
FD10568	12.500 	 1.833 	 270.000
FD10568	12.625 	 1.889 	 284.036
FD10568	12.750 	 1.833 	 270.000
FD10568	12.875 	 1.449 	 288.435
FD10568	13.000 	 1.833 	 270.000
FD10568	13.125 	 1.889 	 284.036
FD10568	13.250 	 1.833 	 270.000
FD10568	13.375 	 1.889 	 284.036
FD10568	13.500 	 1.375 	 270.000
FD10568	13.625 	 1.889 	 284.036
FD10568	13.750 	 1.833 	 270.000
FD10568	13.875 	 1.889 	 284.036
FD10568	14.000 	 1.848 	 270.000
FD10568	14.125 	 1.449 	 288.435
FD10568	14.250 	 1.833 	 270.000
FD10568	14.375 	 1.889 	 284.036
FD10568	14.500 	 1.833 	 270.000
FD10568	14.625 	 1.889 	 284.036
FD10568	14.750 	 1.375 	 270.000
FD10568	14.875 	 1.833 	 270.000
FD10568	15.000 	 1.889 	 284.036
FD10568	15.125 	 1.833 	 270.000
FD10568	15.250 	 1.889 	 284.036
FD10568	15.375 	 1.833 	 270.000
FD10568	15.500 	 1.449 	 288.435
FD10568	15.625 	 1.848 	 270.000
FD10568	15.750 	 1.889 	 284.036
FD10568	15.875 	 1.833 	 270.000
FD10568	16.000 	 1.889 	 284.036
FD10568	16.125 	 1.375 	 270.000
FD10568	16.250 	 1.889 	 284.036
FD10568	16.375 	 1.833 	 270.000
FD10568	16.500 	 1.889 	 284.036
FD10568	16.625 	 1.833 	 270.000
FD10568	16.750 	 1.449 	 288.435
FD10568	16.875 	 1.833 	 270.000
FD10568	17.000 	 1.889 	 284.036
FD10568	17.125 	 1.833 	 270.000
FD10568	17.250 	 1.848 	 270.000
FD10568	17.375 	 1.449 	 288.435
FD10568	17.500 	 1.833 	 270.000
FD10568	17.625 	 1.889 	 284.036
FD10568	17.750 	 1.833 	 270.000
FD10568	17.875 	 1.889 	 284.036
FD10568	18.000 	 1.833 	 270.000
FD10568	18.125 	 1.449 	 288.435
FD10568	18.250 	 1.833 	 270.000
FD10568	18.375 	 1.889 	 284.036
FD10568	18.500 	 1.833 	 270.000
FD10568	18.625 	 1.889 	 284.036
FD10568	18.750 	 1.375 	 270.000
FD10568	18.875 	 1.904 	 284.036
FD10568	19.000 	 1.833 	 270.000
FD10568	19.125 	 1.889 	 284.036
FD10568	19.250 	 1.833 	 270.000
FD10568	19.375 	 1.449 	 288.435
FD10568	19.500 	 1.833 	 270.000
FD10568	19.625 	 1.833 	 270.000
FD10568	19.750 	 1.889 	 284.036
FD10568	19.875 	 1.833 	 270.000
FD10568	20.000 	 1.449 	 288.435
FD10568	20.125 	 1.833 	 270.000
FD10568	20.250 	 1.889 	 284.036
FD10568	20.375 	 1.833 	 270.000
FD10568	20.500 	 1.904 	 284.036
FD10568	20.625 	 1.833 	 270.000
FD10568	20.750 	 1.449 	 288.435
FD10568	20.875 	 1.833 	 270.000
FD10568	21.000 	 1.889 	 284.036
FD10568	21.125 	 1.833 	 270.000
FD10568	21.250 	 1.889 	 284.036
FD10568	21.375 	 1.375 	 270.000
FD10568	21.500 	 1.889 	 284.036
FD10568	21.625 	 1.833 	 270.000
FD10568	21.750 	 1.889 	 284.036
FD10568	21.875 	 1.833 	 270.000
FD10568	22.000 	 1.449 	 288.435
FD10568	22.125 	 1.848 	 270.000
FD10568	22.250 	 1.833 	 270.000
FD10568	22.375 	 1.889 	 284.036
FD10568	22.500 	 1.833 	 270.000
FD10568	22.625 	 1.449 	 288.435
FD10568	22.750 	 1.833 	 270.000
FD10568	22.875 	 1.889 	 284.036
FD10568	23.000 	 1.833 	 270.000
FD10568	23.125 	 1.889 	 284.036
FD10568	23.250 	 1.833 	 270.000
FD10568	23.375 	 1.449 	 288.435
FD10568	23.500 	 1.833 	 270.000
FD10568	23.625 	 1.889 	 284.036
FD10568	23.750 	 1.848 	 270.000
FD10568	23.875 	 1.889 	 284.036
FD10568	24.000 	 1.375 	 270.000
FD10568	24.125 	 1.889 	 284.036
FD10568	24.250 	 1.833 	 270.000
FD10568	24.375 	 1.889 	 284.036
FD10568	24.500 	 1.833 	 270.000
FD10568	24.625 	 1.375 	 270.000
FD10568	24.750 	 1.889 	 284.036
FD10568	24.875 	 1.833 	 270.000
FD10568	25.000 	 1.889 	 284.036
FD10568	25.125 	 1.833 	 270.000
FD10568	25.250 	 1.449 	 288.435
FD10568	25.375 	 1.848 	 270.000
FD10568	25.500 	 1.889 	 284.036
FD10568	25.625 	 1.833 	 270.000
FD10568	25.750 	 1.889 	 284.036
FD10568	25.875 	 1.375 	 270.000
FD10568	26.000 	 1.889 	 284.036
FD10568	26.125 	 1.833 	 270.000
FD10568	26.250 	 1.889 	 284.036
FD10568	26.375 	 1.833 	 270.000
FD10568	26.500 	 1.889 	 284.036
FD10568	26.625 	 1.375 	 270.000
FD10568	26.750 	 1.889 	 284.036
FD10568	26.875 	 1.833 	 270.000
FD10568	27.000 	 1.848 	 270.000
FD10568	27.125 	 1.889 	 284.036
FD10568	27.250 	 1.375 	 270.000
FD10568	27.375 	 1.889 	 284.036
FD10568	27.500 	 1.833 	 270.000
FD10568	27.625 	 1.889 	 284.036
FD10568	27.750 	 1.833 	 270.000
FD10568	27.875 	 1.449 	 288.435
FD10568	28.000 	 1.833 	 270.000
FD10568	28.125 	 1.889 	 284.036
FD10568	28.250 	 1.833 	 270.000
FD10568	28.375 	 1.889 	 284.036
FD10568	28.500 	 1.375 	 270.000
FD10568	28.625 	 1.904 	 284.036
FD10568	28.750 	 1.833 	 270.000
FD10568	28.875 	 1.889 	 284.036
FD10568	29.000 	 1.833 	 270.000
FD10568	29.125 	 1.889 	 284.036
FD10568	29.250 	 1.375 	 270.000
FD10568	29.375 	 1.833 	 270.000
FD10568	29.500 	 1.889 	 284.036
FD10568	29.625 	 1.833 	 270.000
FD10568	29.750 	 1.889 	 284.036
FD10568	29.875 	 1.375 	 270.000
FD10568	30.000 	 1.889 	 284.036
FD10568	30.125 	 8.526 	 282.529
FD10568	30.250 	 8.017 	 283.241
FD10568	30.375 	 8.526 	 282.529
FD10568	30.500 	 8.017 	 283.240
