#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FHW13135	0.000 	 0.000 	 0.000
FHW13135	0.125 	 0.053 	 0.000
FHW13135	0.250 	 0.053 	 0.000
FHW13135	0.375 	 0.053 	 0.000
FHW13135	0.500 	 0.053 	 0.000
FHW13135	0.625 	 0.053 	 0.000
FHW13135	0.750 	 0.053 	 0.000
FHW13135	0.875 	 0.053 	 0.000
FHW13135	1.000 	 0.053 	 0.000
FHW13135	1.125 	 0.053 	 0.000
FHW13135	1.250 	 0.053 	 0.000
FHW13135	1.375 	 0.053 	 0.000
FHW13135	1.500 	 0.053 	 0.000
FHW13135	1.625 	 0.053 	 0.000
FHW13135	1.750 	 0.053 	 0.000
FHW13135	1.875 	 0.053 	 0.000
FHW13135	2.000 	 0.053 	 0.000
FHW13135	2.125 	 0.053 	 0.000
FHW13135	2.250 	 0.053 	 0.000
FHW13135	2.375 	 0.053 	 0.000
FHW13135	2.500 	 0.053 	 0.000
FHW13135	2.625 	 0.053 	 0.000
FHW13135	2.750 	 0.053 	 0.000
FHW13135	2.875 	 0.053 	 0.000
FHW13135	3.000 	 0.053 	 0.000
FHW13135	3.125 	 0.053 	 0.000
FHW13135	3.250 	 0.053 	 0.000
FHW13135	3.375 	 0.053 	 0.000
FHW13135	3.500 	 0.053 	 0.000
FHW13135	3.625 	 0.053 	 0.000
FHW13135	3.750 	 0.053 	 0.000
FHW13135	3.875 	 0.053 	 0.000
FHW13135	4.000 	 0.053 	 0.000
FHW13135	4.125 	 0.053 	 0.000
FHW13135	4.250 	 0.053 	 0.000
FHW13135	4.375 	 0.053 	 0.000
FHW13135	4.500 	 0.053 	 0.000
FHW13135	4.625 	 0.053 	 0.000
FHW13135	4.750 	 0.053 	 0.000
FHW13135	4.875 	 0.053 	 0.000
FHW13135	5.000 	 0.053 	 0.000
FHW13135	5.125 	 0.053 	 0.000
FHW13135	5.250 	 0.053 	 0.000
FHW13135	5.375 	 0.053 	 0.000
FHW13135	5.500 	 0.053 	 0.000
FHW13135	5.625 	 0.053 	 0.000
FHW13135	5.750 	 0.053 	 0.000
FHW13135	5.875 	 0.053 	 0.000
FHW13135	6.000 	 0.053 	 0.000
FHW13135	6.125 	 0.053 	 0.000
FHW13135	6.250 	 0.053 	 0.000
FHW13135	6.375 	 0.053 	 0.000
FHW13135	6.500 	 0.053 	 0.000
FHW13135	6.625 	 0.053 	 0.000
FHW13135	6.750 	 0.053 	 0.000
FHW13135	6.875 	 0.053 	 0.000
FHW13135	7.000 	 0.053 	 0.000
FHW13135	7.125 	 0.053 	 0.000
FHW13135	7.250 	 0.053 	 0.000
FHW13135	7.375 	 0.053 	 0.000
FHW13135	7.500 	 0.053 	 0.000
FHW13135	7.625 	 0.053 	 0.000
FHW13135	7.750 	 0.053 	 0.000
FHW13135	7.875 	 0.053 	 0.000
FHW13135	8.000 	 0.053 	 0.000
FHW13135	8.125 	 0.053 	 0.000
FHW13135	8.250 	 0.053 	 0.000
FHW13135	8.375 	 0.053 	 0.000
FHW13135	8.500 	 0.053 	 0.000
FHW13135	8.625 	 0.053 	 0.000
FHW13135	8.750 	 0.053 	 0.000
FHW13135	8.875 	 0.053 	 0.000
FHW13135	9.000 	 0.053 	 0.000
FHW13135	9.125 	 0.053 	 0.000
FHW13135	9.250 	 0.053 	 0.000
FHW13135	9.375 	 0.053 	 0.000
FHW13135	9.500 	 0.053 	 0.000
FHW13135	9.625 	 0.053 	 0.000
FHW13135	9.750 	 0.053 	 0.000
FHW13135	9.875 	 0.053 	 0.000
FHW13135	10.000 	 0.053 	 0.000
FHW13135	10.125 	 0.053 	 0.000
FHW13135	10.250 	 0.053 	 0.000
FHW13135	10.375 	 0.053 	 0.000
FHW13135	10.500 	 0.053 	 0.000
FHW13135	10.625 	 0.053 	 0.000
FHW13135	10.750 	 0.053 	 0.000
FHW13135	10.875 	 0.053 	 0.000
FHW13135	11.000 	 0.053 	 0.000
FHW13135	11.125 	 0.053 	 0.000
FHW13135	11.250 	 0.053 	 0.000
FHW13135	11.375 	 0.053 	 0.000
FHW13135	11.500 	 0.053 	 0.000
FHW13135	11.625 	 0.053 	 0.000
FHW13135	11.750 	 0.053 	 0.000
FHW13135	11.875 	 0.053 	 0.000
FHW13135	12.000 	 0.053 	 0.000
FHW13135	12.125 	 0.053 	 0.000
FHW13135	12.250 	 0.053 	 0.000
FHW13135	12.375 	 0.053 	 0.000
FHW13135	12.500 	 0.053 	 0.000
FHW13135	12.625 	 0.053 	 0.000
FHW13135	12.750 	 0.053 	 0.000
FHW13135	12.875 	 0.053 	 0.000
FHW13135	13.000 	 0.053 	 0.000
FHW13135	13.125 	 0.053 	 0.000
FHW13135	13.250 	 0.053 	 0.000
FHW13135	13.375 	 0.053 	 0.000
FHW13135	13.500 	 0.053 	 0.000
FHW13135	13.625 	 0.053 	 0.000
FHW13135	13.750 	 0.053 	 0.000
FHW13135	13.875 	 0.053 	 0.000
FHW13135	14.000 	 0.053 	 0.000
FHW13135	14.125 	 0.053 	 0.000
FHW13135	14.250 	 0.053 	 0.000
FHW13135	14.375 	 0.053 	 0.000
FHW13135	14.500 	 0.053 	 0.000
FHW13135	14.625 	 0.053 	 0.000
FHW13135	14.750 	 0.053 	 0.000
FHW13135	14.875 	 0.053 	 0.000
FHW13135	15.000 	 0.053 	 0.000
FHW13135	15.125 	 0.053 	 0.000
FHW13135	15.250 	 0.053 	 0.000
FHW13135	15.375 	 0.053 	 0.000
FHW13135	15.500 	 0.053 	 0.000
FHW13135	15.625 	 0.053 	 0.000
FHW13135	15.750 	 0.053 	 0.000
FHW13135	15.875 	 0.053 	 0.000
FHW13135	16.000 	 0.053 	 0.000
FHW13135	16.125 	 0.053 	 0.000
FHW13135	16.250 	 0.053 	 0.000
FHW13135	16.375 	 0.053 	 0.000
FHW13135	16.500 	 0.053 	 0.000
FHW13135	16.625 	 0.053 	 0.000
FHW13135	16.750 	 0.053 	 0.000
FHW13135	16.875 	 0.053 	 0.000
FHW13135	17.000 	 0.053 	 0.000
FHW13135	17.125 	 0.053 	 0.000
FHW13135	17.250 	 0.053 	 0.000
FHW13135	17.375 	 0.053 	 0.000
FHW13135	17.500 	 0.053 	 0.000
FHW13135	17.625 	 0.053 	 0.000
FHW13135	17.750 	 0.053 	 0.000
FHW13135	17.875 	 0.053 	 0.000
FHW13135	18.000 	 0.053 	 0.000
FHW13135	18.125 	 0.053 	 0.000
FHW13135	18.250 	 0.053 	 0.000
FHW13135	18.375 	 0.053 	 0.000
FHW13135	18.500 	 0.053 	 0.000
FHW13135	18.625 	 0.053 	 0.000
FHW13135	18.750 	 0.053 	 0.000
FHW13135	18.875 	 0.053 	 0.000
FHW13135	19.000 	 0.053 	 0.000
FHW13135	19.125 	 0.053 	 0.000
FHW13135	19.250 	 0.053 	 0.000
FHW13135	19.375 	 0.053 	 0.000
FHW13135	19.500 	 0.053 	 0.000
FHW13135	19.625 	 0.053 	 0.000
FHW13135	19.750 	 0.053 	 0.000
FHW13135	19.875 	 0.053 	 0.000
FHW13135	20.000 	 0.053 	 0.000
FHW13135	20.125 	 0.053 	 0.000
FHW13135	20.250 	 0.053 	 0.000
FHW13135	20.375 	 0.053 	 0.000
FHW13135	20.500 	 0.053 	 0.000
FHW13135	20.625 	 0.053 	 0.000
FHW13135	20.750 	 0.053 	 0.000
FHW13135	20.875 	 0.053 	 0.000
FHW13135	21.000 	 0.053 	 0.000
FHW13135	21.125 	 0.053 	 0.000
FHW13135	21.250 	 0.053 	 0.000
FHW13135	21.375 	 0.053 	 0.000
FHW13135	21.500 	 0.053 	 0.000
FHW13135	21.625 	 0.053 	 0.000
FHW13135	21.750 	 0.053 	 0.000
FHW13135	21.875 	 0.053 	 0.000
FHW13135	22.000 	 0.053 	 0.000
FHW13135	22.125 	 0.053 	 0.000
FHW13135	22.250 	 0.053 	 0.000
FHW13135	22.375 	 0.053 	 0.000
FHW13135	22.500 	 0.053 	 0.000
FHW13135	22.625 	 0.053 	 0.000
FHW13135	22.750 	 0.053 	 0.000
FHW13135	22.875 	 0.053 	 0.000
FHW13135	23.000 	 0.053 	 0.000
FHW13135	23.125 	 0.053 	 0.000
FHW13135	23.250 	 0.053 	 0.000
FHW13135	23.375 	 0.053 	 0.000
FHW13135	23.500 	 0.053 	 0.000
FHW13135	23.625 	 0.053 	 0.000
FHW13135	23.750 	 0.053 	 0.000
FHW13135	23.875 	 0.053 	 0.000
FHW13135	24.000 	 0.053 	 0.000
FHW13135	24.125 	 0.053 	 0.000
FHW13135	24.250 	 0.053 	 0.000
FHW13135	24.375 	 0.053 	 0.000
FHW13135	24.500 	 0.053 	 0.000
FHW13135	24.625 	 0.053 	 0.000
FHW13135	24.750 	 0.053 	 0.000
FHW13135	24.875 	 0.053 	 0.000
FHW13135	25.000 	 0.053 	 0.000
FHW13135	25.125 	 0.053 	 0.000
FHW13135	25.250 	 0.053 	 0.000
FHW13135	25.375 	 0.053 	 0.000
FHW13135	25.500 	 0.053 	 0.000
FHW13135	25.625 	 0.053 	 0.000
FHW13135	25.750 	 0.053 	 0.000
FHW13135	25.875 	 0.053 	 0.000
FHW13135	26.000 	 0.053 	 0.000
FHW13135	26.125 	 0.053 	 0.000
FHW13135	26.250 	 0.053 	 0.000
FHW13135	26.375 	 0.053 	 0.000
FHW13135	26.500 	 0.053 	 0.000
FHW13135	26.625 	 0.053 	 0.000
FHW13135	26.750 	 0.053 	 0.000
FHW13135	26.875 	 0.053 	 0.000
FHW13135	27.000 	 0.053 	 0.000
FHW13135	27.125 	 0.053 	 0.000
FHW13135	27.250 	 0.053 	 0.000
FHW13135	27.375 	 0.053 	 0.000
FHW13135	27.500 	 0.053 	 0.000
FHW13135	27.625 	 0.053 	 0.000
FHW13135	27.750 	 0.053 	 0.000
FHW13135	27.875 	 0.053 	 0.000
FHW13135	28.000 	 0.053 	 0.000
FHW13135	28.125 	 0.053 	 0.000
FHW13135	28.250 	 0.053 	 0.000
FHW13135	28.375 	 0.053 	 0.000
FHW13135	28.500 	 0.053 	 0.000
FHW13135	28.625 	 0.053 	 0.000
FHW13135	28.750 	 0.053 	 0.000
FHW13135	28.875 	 0.053 	 0.000
FHW13135	29.000 	 0.053 	 0.000
FHW13135	29.125 	 0.053 	 0.000
FHW13135	29.250 	 0.053 	 0.000
FHW13135	29.375 	 0.053 	 0.000
FHW13135	29.500 	 0.053 	 0.000
FHW13135	29.625 	 0.053 	 0.000
FHW13135	29.750 	 0.053 	 0.000
FHW13135	29.875 	 0.053 	 0.000
FHW13135	30.000 	 0.053 	 0.000
FHW13135	30.125 	 0.053 	 0.000
FHW13135	30.250 	 0.053 	 0.000
FHW13135	30.375 	 0.053 	 0.000
FHW13135	30.500 	 0.053 	 0.000
FHW13135	30.625 	 0.053 	 0.000
FHW13135	30.750 	 0.053 	 0.000
FHW13135	30.875 	 0.053 	 0.000
FHW13135	31.000 	 0.053 	 0.000
FHW13135	31.125 	 0.053 	 0.000
FHW13135	31.250 	 0.053 	 0.000
FHW13135	31.375 	 0.053 	 0.000
FHW13135	31.500 	 0.053 	 0.000
FHW13135	31.625 	 0.053 	 0.000
FHW13135	31.750 	 0.053 	 0.000
FHW13135	31.875 	 0.053 	 0.000
FHW13135	32.000 	 0.053 	 0.000
FHW13135	32.125 	 0.053 	 0.000
FHW13135	32.250 	 0.053 	 0.000
FHW13135	32.375 	 0.053 	 0.000
FHW13135	32.500 	 0.053 	 0.000
FHW13135	32.625 	 0.053 	 0.000
FHW13135	32.750 	 0.053 	 0.000
FHW13135	32.875 	 0.053 	 0.000
FHW13135	33.000 	 0.053 	 0.000
FHW13135	33.125 	 0.053 	 0.000
FHW13135	33.250 	 0.053 	 0.000
FHW13135	33.375 	 0.053 	 0.000
FHW13135	33.500 	 0.053 	 0.000
FHW13135	33.625 	 0.053 	 0.000
FHW13135	33.750 	 0.053 	 0.000
FHW13135	33.875 	 0.053 	 0.000
FHW13135	34.000 	 0.053 	 0.000
FHW13135	34.125 	 0.053 	 0.000
FHW13135	34.250 	 0.053 	 0.000
FHW13135	34.375 	 0.053 	 0.000
FHW13135	34.500 	 0.053 	 0.000
FHW13135	34.625 	 0.053 	 0.000
FHW13135	34.750 	 0.053 	 0.000
FHW13135	34.875 	 0.053 	 0.000
FHW13135	35.000 	 0.053 	 0.000
FHW13135	35.125 	 0.053 	 0.000
FHW13135	35.250 	 0.053 	 0.000
FHW13135	35.375 	 0.053 	 0.000
FHW13135	35.500 	 0.053 	 0.000
FHW13135	35.625 	 0.053 	 0.000
FHW13135	35.750 	 0.053 	 0.000
FHW13135	35.875 	 0.053 	 0.000
FHW13135	36.000 	 0.053 	 0.000
FHW13135	36.125 	 0.053 	 0.000
FHW13135	36.250 	 0.053 	 0.000
FHW13135	36.375 	 0.053 	 0.000
FHW13135	36.500 	 0.053 	 0.000
FHW13135	36.625 	 0.053 	 0.000
FHW13135	36.750 	 0.053 	 0.000
FHW13135	36.875 	 0.053 	 0.000
FHW13135	37.000 	 0.053 	 0.000
FHW13135	37.125 	 0.053 	 0.000
FHW13135	37.250 	 0.053 	 0.000
FHW13135	37.375 	 0.053 	 0.000
FHW13135	37.500 	 0.053 	 0.000
FHW13135	37.625 	 0.053 	 0.000
FHW13135	37.750 	 0.053 	 0.000
FHW13135	37.875 	 0.053 	 0.000
FHW13135	38.000 	 0.053 	 0.000
FHW13135	38.125 	 0.053 	 0.000
FHW13135	38.250 	 0.053 	 0.000
FHW13135	38.375 	 0.053 	 0.000
FHW13135	38.500 	 0.053 	 0.000
FHW13135	38.625 	 0.053 	 0.000
FHW13135	38.750 	 0.053 	 0.000
FHW13135	38.875 	 0.053 	 0.000
FHW13135	39.000 	 0.053 	 0.000
FHW13135	39.125 	 0.053 	 0.000
FHW13135	39.250 	 0.053 	 0.000
FHW13135	39.375 	 0.053 	 0.000
FHW13135	39.500 	 0.053 	 0.000
FHW13135	39.625 	 0.053 	 0.000
FHW13135	39.750 	 0.053 	 0.000
FHW13135	39.875 	 0.053 	 0.000
FHW13135	40.000 	 0.053 	 0.000
FHW13135	40.125 	 0.053 	 0.000
FHW13135	40.250 	 0.053 	 0.000
FHW13135	40.375 	 0.053 	 0.000
FHW13135	40.500 	 0.053 	 0.000
FHW13135	40.625 	 0.053 	 0.000
FHW13135	40.750 	 0.053 	 0.000
FHW13135	40.875 	 0.053 	 0.000
FHW13135	41.000 	 0.053 	 0.000
FHW13135	41.125 	 0.053 	 0.000
FHW13135	41.250 	 0.053 	 0.000
FHW13135	41.375 	 0.053 	 0.000
FHW13135	41.500 	 0.053 	 0.000
FHW13135	41.625 	 0.053 	 0.000
FHW13135	41.750 	 0.053 	 0.000
FHW13135	41.875 	 0.053 	 0.000
FHW13135	42.000 	 0.053 	 0.000
FHW13135	42.125 	 0.053 	 0.000
FHW13135	42.250 	 0.053 	 0.000
FHW13135	42.375 	 0.053 	 0.000
FHW13135	42.500 	 0.053 	 0.000
FHW13135	42.625 	 0.053 	 0.000
FHW13135	42.750 	 0.053 	 0.000
FHW13135	42.875 	 0.053 	 0.000
FHW13135	43.000 	 0.053 	 0.000
FHW13135	43.125 	 0.053 	 0.000
FHW13135	43.250 	 0.053 	 0.000
FHW13135	43.375 	 0.053 	 0.000
FHW13135	43.500 	 0.053 	 0.000
